syscall,time,process,fields,length,value
77,64192.742326831,666,1,19,1351
77,64192.948886689,666,1,5,439
124,64192.952400507,666,0,0,0
77,64192.959137558,666,1,19,1351
77,64192.95914858,666,1,5,439
124,64192.962519782,666,0,0,0
124,64192.962549106,666,0,0,0
124,64192.962565004,666,0,0,0
124,64192.962579484,666,0,0,0
124,64192.962593874,666,0,0,0
124,64192.962608779,666,0,0,0
77,64192.962733127,666,1,19,1351
77,64193.112114133,666,1,5,439
124,64193.115045755,666,0,0,0
124,64193.115065888,666,0,0,0
77,64193.115076699,666,1,19,1351
77,64193.204320927,666,1,5,439
185,64193.214230866,666,1,5,439
108,64193.214269876,666,0,0,0
251,64193.214278563,666,0,0,0
77,64193.214411667,666,1,19,1351
77,64193.224655695,666,1,5,439
124,64193.232257175,666,0,0,0
77,64193.234880737,666,1,19,1351
77,64193.405343675,666,1,5,439
27,64193.406164764,1098,21,465,36807
271,64193.406177434,1098,0,0,0
163,64193.406182663,1098,4,53,4120
183,64193.406188883,1098,4,42,3476
183,64193.406191352,1098,4,42,3471
168,64193.406193701,1098,0,0,0
311,64193.406203839,1098,0,0,0
311,64193.406205027,1098,0,0,0
242,64193.406206547,1098,0,0,0
112,64193.406207763,1098,0,0,0
77,64193.406214305,1098,1,5,440
77,64193.406214305,1098,1,5,440
27,64193.407112946,1098,21,466,36856
271,64193.407120773,1098,0,0,0
163,64193.407125284,1098,4,53,4085
183,64193.40713154,1098,4,42,3492
168,64193.40713401,1098,0,0,0
311,64193.407141243,1098,0,0,0
311,64193.407142577,1098,0,0,0
242,64193.40714427,1098,0,0,0
112,64193.407145568,1098,0,0,0
216,64193.407182912,1098,0,0,0
27,64193.407204854,1098,21,466,36876
271,64193.407214819,1098,0,0,0
163,64193.40721922,1098,4,53,4089
168,64193.407222823,1098,0,0,0
311,64193.407229957,1098,0,0,0
311,64193.40723153,1098,0,0,0
242,64193.407233241,1098,0,0,0
112,64193.407234557,1098,0,0,0
77,64193.407243908,1098,1,5,440
77,64193.407706966,1098,1,5,440
216,64193.412211582,1098,0,0,0
216,64193.42643255,1098,0,0,0
40,64193.426436889,1098,1,5,439
77,64193.426446314,666,1,19,1351
77,64193.432206607,666,1,5,439
216,64193.432214952,1098,0,0,0
216,64193.45218673,1098,0,0,0
40,64193.45219443,1098,1,5,439
77,64193.452208158,666,1,19,1351
77,64193.472195682,666,1,5,439
216,64193.472225821,1098,0,0,0
40,64193.47223219,1098,1,5,439
216,64193.472261863,1098,0,0,0
77,64193.472273995,1098,1,5,440
77,64193.472273995,1098,1,5,440
124,64193.472288559,666,0,0,0
77,64193.47230868,666,1,19,1351
77,64193.472311483,666,1,5,439
124,64193.472323157,666,0,0,0
124,64193.472334134,666,0,0,0
124,64193.472344762,666,0,0,0
124,64193.472355498,666,0,0,0
124,64193.472365069,666,0,0,0
124,64193.472375777,666,0,0,0
77,64193.472385394,1098,1,5,439
77,64193.472403056,1098,1,5,439
40,64193.472414446,1098,1,5,439
216,64193.487441718,1098,0,0,0
40,64193.487446398,1098,1,5,439
77,64193.487456926,666,1,19,1351
77,64193.492153266,666,1,5,439
216,64193.49217212,1098,0,0,0
216,64193.492199857,1098,0,0,0
77,64193.492205902,1098,1,5,440
77,64193.492258683,1098,1,5,439
40,64193.492262339,1098,1,5,439
216,64193.502145254,1098,0,0,0
40,64193.502148402,1098,1,5,439
77,64193.511840872,666,1,19,1351
77,64193.511845824,666,1,5,439
216,64193.511857041,1098,0,0,0
216,64193.511905265,1098,0,0,0
77,64193.511910314,1098,1,5,440
77,64193.51193102,1098,1,5,439
40,64193.511933941,1098,1,5,439
216,64193.512114233,1098,0,0,0
77,64193.512489015,1098,1,5,439
77,64193.512489015,1098,1,5,439
258,64193.512491889,1098,0,0,0
77,64193.512499026,1098,1,5,439
77,64193.512500565,1098,1,5,439
40,64193.512502831,1098,1,5,439
216,64193.524076003,1098,0,0,0
40,64193.52407999,1098,1,5,439
77,64193.524088185,666,1,19,1351
77,64193.524092825,666,1,5,439
216,64193.532201847,1098,0,0,0
77,64193.542236861,666,1,19,1351
77,64193.542259359,666,1,5,439
216,64193.542268872,1098,0,0,0
40,64193.542272728,1098,1,5,439
216,64193.542302167,1098,0,0,0
77,64193.542309117,1098,1,5,440
77,64193.542336957,666,1,5,439
40,64193.542346988,666,1,5,439
77,64193.542371854,1098,1,5,439
77,64193.542371854,1098,1,5,439
40,64193.542375155,1098,1,5,439
216,64193.552149107,1098,0,0,0
216,64193.552177931,1098,0,0,0
77,64193.552183247,1098,1,5,440
77,64193.552204784,1098,1,5,439
40,64193.552207485,1098,1,5,439
216,64193.562910319,1098,0,0,0
40,64193.562914051,1098,1,5,439
216,64193.562944274,1098,0,0,0
77,64193.562950985,1098,1,5,440
77,64193.562989791,1098,1,5,439
40,64193.562992763,1098,1,5,439
216,64193.572245178,1098,0,0,0
216,64193.572276039,1098,0,0,0
77,64193.572282204,1098,1,5,440
77,64193.572303238,1098,1,5,439
40,64193.572305966,1098,1,5,439
216,64193.582130515,1098,0,0,0
40,64193.582133451,1098,1,5,439
77,64193.582157204,666,1,19,1351
77,64193.582162287,666,1,5,439
216,64193.592226843,1098,0,0,0
40,64193.592230435,1098,1,5,439
77,64193.592238073,666,1,19,1351
77,64193.603045869,666,1,5,439
216,64193.603053839,1098,0,0,0
