syscall,time,process,fields,length,value
77,63883.78018317,666,1,19,1351
77,63883.935630001,666,1,5,439
124,63883.942459515,666,0,0,0
124,63883.944819408,666,0,0,0
77,63883.952277682,666,1,19,1351
77,63883.952287144,666,1,5,439
124,63883.962213262,666,0,0,0
77,63883.96855275,666,1,19,1351
77,63883.968559706,666,1,5,439
124,63883.972685838,666,0,0,0
124,63883.972712334,666,0,0,0
77,63883.978931145,666,1,19,1351
77,63883.982868747,666,1,5,439
124,63883.984030109,666,0,0,0
77,63883.989165342,666,1,19,1351
77,63884.008893388,666,1,5,439
124,63884.011114777,666,0,0,0
77,63884.012589142,666,1,19,1351
77,63884.012594266,666,1,5,439
124,63884.017576005,666,0,0,0
77,63884.022815414,666,1,19,1351
77,63884.043352793,666,1,5,439
124,63884.044263851,666,0,0,0
124,63884.044290968,666,0,0,0
77,63884.053597295,666,1,19,1351
77,63884.053606366,666,1,5,439
40,63884.072263454,666,1,5,439
77,63884.07231283,666,1,19,1351
77,63884.438372647,666,1,5,439
124,63884.442705252,666,0,0,0
124,63884.445035465,666,0,0,0
77,63884.448601721,666,1,19,1351
77,63884.458788975,666,1,5,439
124,63884.46245465,666,0,0,0
77,63884.469036576,666,1,19,1351
77,63884.469046897,666,1,5,439
124,63884.472936152,666,0,0,0
124,63884.472965422,666,0,0,0
77,63884.479278416,666,1,19,1351
77,63884.481401977,666,1,5,439
124,63884.484293909,666,0,0,0
77,63884.489499911,666,1,19,1351
77,63884.509924005,666,1,5,439
124,63884.511341844,666,0,0,0
124,63884.517814621,666,0,0,0
77,63884.52013831,666,1,19,1351
77,63884.540594214,666,1,5,439
124,63884.544464388,666,0,0,0
124,63884.544493452,666,0,0,0
77,63884.550842023,666,1,19,1351
77,63884.762304141,666,1,5,439
185,63884.772293,666,1,5,439
108,63884.772337142,666,0,0,0
251,63884.772345595,666,0,0,0
77,63884.772473051,666,1,19,1351
77,63884.93654989,666,1,5,439
124,63884.942957074,666,0,0,0
124,63884.945261609,666,0,0,0
77,63884.946768418,666,1,19,1351
77,63884.957027052,666,1,5,439
124,63884.962708872,666,0,0,0
77,63884.967259881,666,1,19,1351
77,63884.967270479,666,1,5,439
124,63884.97318015,666,0,0,0
124,63884.973203116,666,0,0,0
77,63884.977498783,666,1,19,1351
77,63884.982458903,666,1,5,439
124,63884.984470736,666,0,0,0
77,63884.987732607,666,1,19,1351
77,63885.009076488,666,1,5,439
124,63885.011566233,666,0,0,0
124,63885.018055715,666,0,0,0
77,63885.018437002,666,1,19,1351
77,63885.038886508,666,1,5,439
124,63885.044716614,666,0,0,0
124,63885.044739834,666,0,0,0
77,63885.049109431,666,1,19,1351
77,63885.069661863,666,1,5,439
40,63885.073477508,666,1,5,439
77,63885.082208088,666,1,19,1351
77,63885.437256272,666,1,5,439
124,63885.443208769,666,0,0,0
124,63885.445410685,666,0,0,0
77,63885.447467389,666,1,19,1351
77,63885.457728416,666,1,5,439
124,63885.462957958,666,0,0,0
77,63885.467970212,666,1,19,1351
77,63885.467979583,666,1,5,439
124,63885.473446241,666,0,0,0
124,63885.47347792,666,0,0,0
77,63885.478187915,666,1,19,1351
77,63885.478197066,666,1,5,439
124,63885.484738301,666,0,0,0
77,63885.488379811,666,1,19,1351
77,63885.508731427,666,1,5,439
124,63885.511651701,666,0,0,0
124,63885.518129861,666,0,0,0
77,63885.518888409,666,1,19,1351
77,63885.539323013,666,1,5,439
124,63885.544854398,666,0,0,0
124,63885.544883235,666,0,0,0
77,63885.549511318,666,1,19,1351
77,63885.76219982,666,1,5,439
185,63885.781127419,666,1,5,439
108,63885.781158264,666,0,0,0
251,63885.781162935,666,0,0,0
77,63885.78118053,666,1,19,1351
77,63885.7922939,666,1,5,439
27,63885.800541252,1098,21,465,37089
271,63885.800554215,1098,0,0,0
163,63885.800559153,1098,4,53,4092
183,63885.800565503,1098,4,42,3474
183,63885.800568067,1098,4,42,3469
168,63885.800570343,1098,0,0,0
311,63885.800581026,1098,0,0,0
311,63885.800582336,1098,0,0,0
242,63885.800583936,1098,0,0,0
112,63885.800585235,1098,0,0,0
77,63885.800592117,1098,1,5,440
77,63885.800592117,1098,1,5,440
27,63885.801529358,1098,21,466,37130
271,63885.80153725,1098,0,0,0
163,63885.801541899,1098,4,53,4103
183,63885.801548313,1098,4,42,3482
168,63885.801550861,1098,0,0,0
311,63885.8015583,1098,0,0,0
311,63885.801559647,1098,0,0,0
242,63885.801561508,1098,0,0,0
112,63885.801562896,1098,0,0,0
27,63885.80157066,1098,21,466,37150
271,63885.80157845,1098,0,0,0
163,63885.801581834,1098,4,53,4085
168,63885.801584583,1098,0,0,0
311,63885.801590781,1098,0,0,0
311,63885.801592005,1098,0,0,0
242,63885.801593538,1098,0,0,0
112,63885.801594726,1098,0,0,0
77,63885.801603033,1098,1,5,440
77,63885.801620063,1098,1,5,440
27,63885.801679666,1098,21,466,37165
271,63885.801686789,1098,0,0,0
163,63885.801690518,1098,4,53,4090
183,63885.801696041,1098,4,42,3475
168,63885.801698243,1098,0,0,0
311,63885.801704561,1098,0,0,0
311,63885.801705771,1098,0,0,0
242,63885.801707322,1098,0,0,0
112,63885.801708627,1098,0,0,0
77,63885.801714309,1098,1,5,440
77,63885.816690703,666,1,5,439
216,63885.816699609,1098,0,0,0
40,63885.816703499,1098,1,5,439
77,63885.822408526,666,1,19,1351
77,63885.822435661,666,1,5,439
216,63885.822443567,1098,0,0,0
216,63885.832219345,1098,0,0,0
40,63885.832223117,1098,1,5,439
77,63885.83223015,666,1,19,1351
77,63885.842205534,666,1,5,439
216,63885.842213999,1098,0,0,0
216,63885.853126862,1098,0,0,0
40,63885.853130722,1098,1,5,439
77,63885.853139139,666,1,19,1351
77,63885.853143777,666,1,5,439
216,63885.862237684,1098,0,0,0
216,63885.862266695,1098,0,0,0
77,63885.862273478,1098,1,5,440
77,63885.862303996,1098,1,5,439
40,63885.8623089,1098,1,5,439
216,63885.872186598,1098,0,0,0
40,63885.872189441,1098,1,5,439
77,63885.872220139,666,1,19,1351
77,63885.872225209,666,1,5,439
216,63885.882220408,1098,0,0,0
40,63885.882224399,1098,1,5,439
77,63885.892858758,666,1,19,1351
77,63885.892863276,666,1,5,439
216,63885.892874874,1098,0,0,0
40,63885.892878941,1098,1,5,439
216,63885.892910966,1098,0,0,0
77,63885.892918493,1098,1,5,440
77,63885.892926026,1098,1,5,439
40,63885.892928461,1098,1,5,439
216,63885.902183906,1098,0,0,0
216,63885.912175281,1098,0,0,0
40,63885.912178098,1098,1,5,439
77,63885.912187678,666,1,19,1351
77,63885.912192096,666,1,5,439
216,63885.922178513,1098,0,0,0
40,63885.922181906,1098,1,5,439
77,63885.922188954,666,1,19,1351
77,63885.932963773,666,1,5,439
216,63885.932975769,1098,0,0,0
40,63885.932979669,1098,1,5,439
216,63885.933013404,1098,0,0,0
77,63885.933021621,1098,1,5,440
77,63885.933073676,1098,1,5,439
40,63885.933077171,1098,1,5,439
216,63885.942179507,1098,0,0,0
77,63885.955468228,666,1,19,1351
77,63885.955473593,666,1,5,439
216,63885.955485806,1098,0,0,0
40,63885.955489848,1098,1,5,439
77,63885.955497357,666,1,19,1351
77,63885.955508537,666,1,5,439
124,63885.955518981,666,0,0,0
124,63885.955534382,666,0,0,0
216,63885.962207703,1098,0,0,0
216,63885.962237909,1098,0,0,0
77,63885.962289304,1098,1,5,440
77,63885.962317124,1098,1,5,439
40,63885.962319993,1098,1,5,439
216,63885.973379974,1098,0,0,0
40,63885.973384015,1098,1,5,439
216,63885.973415394,1098,0,0,0
77,63885.973422213,1098,1,5,440
77,63885.973422213,1098,1,5,440
124,63885.973447486,666,0,0,0
77,63885.973462218,666,1,19,1351
77,63885.973473577,1098,1,5,439
40,63885.973477091,1098,1,5,439
216,63885.982178112,1098,0,0,0
124,63885.982206345,666,0,0,0
124,63885.982222949,666,0,0,0
216,63885.992194475,1098,0,0,0
40,63885.992197871,1098,1,5,439
77,63885.992214522,666,1,19,1351
77,63885.992219094,666,1,5,439
124,63885.99223071,666,0,0,0
216,63886.002172716,1098,0,0,0
216,63886.013554418,1098,0,0,0
40,63886.013558729,1098,1,5,439
77,63886.013567482,666,1,19,1351
77,63886.013585333,666,1,5,439
124,63886.013603356,666,0,0,0
216,63886.02269588,1098,0,0,0
124,63886.022708114,666,0,0,0
77,63886.032245256,666,1,19,1351
77,63886.03224973,666,1,5,439
216,63886.032264047,1098,0,0,0
40,63886.032268093,1098,1,5,439
216,63886.03229775,1098,0,0,0
77,63886.032306192,1098,1,5,440
77,63886.032343836,1098,1,5,439
40,63886.0323471,1098,1,5,439
216,63886.042184158,1098,0,0,0
77,63886.042194384,666,1,19,1351
77,63886.043154651,1098,1,5,439
258,63886.043158119,1098,0,0,0
77,63886.043167489,1098,1,5,439
77,63886.0431694,1098,1,5,439
40,63886.043172528,1098,1,5,439
216,63886.043890001,1098,0,0,0
77,63886.043912869,1098,1,21,1542
77,63886.043942913,1098,1,21,1542
43,63886.044324436,566,22,385,32113
13,63886.05031337,566,4,48,3841
5,63886.050359719,566,2,38,3222
5,63886.050366311,566,2,38,3213
193,63886.050386674,566,4,85,6933
69,63886.05039187,566,1,5,439
163,63886.050397448,566,4,48,3871
28,63886.050399509,566,1,5,439
5,63886.050407887,566,2,38,3222
193,63886.050423006,566,4,127,10629
222,63886.050429596,566,2,93,5010
69,63886.050433999,566,1,5,439
163,63886.050437944,566,4,48,3868
163,63886.050448651,566,4,48,3873
168,63886.050456243,566,0,0,0
163,63886.050463802,566,4,50,3966
163,63886.050473208,566,4,50,3972
28,63886.050483683,566,1,5,439
5,63886.050499069,566,2,38,3222
193,63886.050511493,566,4,117,9603
222,63886.050516357,566,2,93,4916
69,63886.050520215,566,1,5,439
163,63886.050526048,566,4,51,4027
168,63886.050532671,566,0,0,0
163,63886.050537432,566,4,51,4018
28,63886.050552894,566,1,5,439
5,63886.050563991,566,2,38,3222
193,63886.050576424,566,4,131,10795
222,63886.050581138,566,2,93,4882
69,63886.050584903,566,1,5,439
163,63886.050590815,566,4,51,4023
168,63886.050596366,566,0,0,0
163,63886.05060072,566,4,51,4002
28,63886.050618608,566,1,5,439
5,63886.05063312,566,2,38,3222
193,63886.050643666,566,4,137,11465
222,63886.050648058,566,2,93,4942
69,63886.050651543,566,1,5,439
163,63886.05066017,566,4,51,4006
168,63886.050665121,566,0,0,0
163,63886.050670202,566,4,51,4035
163,63886.050678951,566,4,51,4029
28,63886.050692823,566,1,5,439
5,63886.050711918,566,2,38,3222
193,63886.050723474,566,4,117,9561
222,63886.050727583,566,2,93,4891
69,63886.050730987,566,1,5,439
163,63886.050736177,566,4,51,3980
168,63886.050740879,566,0,0,0
163,63886.050745211,566,4,51,3987
28,63886.050759987,566,1,5,439
5,63886.050770376,566,2,38,3222
193,63886.050782958,566,4,127,10693
222,63886.050787598,566,2,93,4932
69,63886.050791048,566,1,5,439
163,63886.050795804,566,4,51,3999
168,63886.050800211,566,0,0,0
163,63886.05080451,566,4,51,4006
28,63886.050819162,566,1,5,439
5,63886.05083492,566,2,38,3222
193,63886.050845181,566,4,123,10239
222,63886.050849901,566,2,93,4930
69,63886.05085344,566,1,5,439
163,63886.050857759,566,4,51,4021
163,63886.050864754,566,4,51,3990
168,63886.050868725,566,0,0,0
163,63886.050872934,566,4,51,3994
28,63886.050887685,566,1,5,439
5,63886.0509014,566,2,38,3222
193,63886.050913758,566,4,133,10971
222,63886.050918379,566,2,93,4861
69,63886.05092211,566,1,5,439
163,63886.050927398,566,4,51,4017
168,63886.050933166,566,0,0,0
163,63886.050938143,566,4,51,3988
163,63886.05094747,566,4,51,3989
28,63886.05096011,566,1,5,439
5,63886.050980478,566,2,38,3222
193,63886.050993062,566,4,115,9371
222,63886.050997348,566,2,93,4918
69,63886.051000816,566,1,5,439
163,63886.051006101,566,4,51,4017
168,63886.051011053,566,0,0,0
163,63886.051014874,566,4,52,4054
28,63886.051029931,566,1,5,439
5,63886.051045337,566,2,38,3222
193,63886.051054677,566,4,123,10165
222,63886.051059199,566,2,93,4936
69,63886.051062822,566,1,5,439
163,63886.051071057,566,4,52,4047
168,63886.051076604,566,0,0,0
163,63886.051080688,566,4,52,4066
28,63886.051094296,566,1,5,439
5,63886.051108401,566,2,38,3222
193,63886.051119432,566,4,115,9351
222,63886.051124157,566,2,93,4989
69,63886.051127871,566,1,5,439
163,63886.051133519,566,4,52,4070
168,63886.051139276,566,0,0,0
163,63886.05114465,566,4,52,4068
163,63886.051153742,566,4,52,4056
28,63886.051163816,566,1,5,439
163,63886.051218003,566,4,52,4068
163,63886.051249539,566,4,52,4068
399,63886.051257398,566,0,0,0
168,63886.051397716,566,0,0,0
168,63886.051410344,566,0,0,0
168,63886.051441873,566,0,0,0
77,63886.056957638,666,1,19,1351
77,63886.056963148,666,1,5,439
124,63886.056976974,666,0,0,0
124,63886.056989299,666,0,0,0
168,63886.057444563,566,0,0,0
168,63886.057568126,566,0,0,0
168,63886.057582614,566,0,0,0
168,63886.057679512,566,0,0,0
168,63886.057699751,566,0,0,0
168,63886.058151547,566,0,0,0
168,63886.05823653,566,0,0,0
168,63886.058251138,566,0,0,0
168,63886.058562285,566,0,0,0
168,63886.058572199,566,0,0,0
183,63886.058583627,566,4,41,3429
273,63886.058589389,566,0,0,0
271,63886.058591316,566,0,0,0
240,63886.058602073,566,0,0,0
240,63886.058603522,566,0,0,0
242,63886.058605122,566,0,0,0
107,63886.058616838,566,3,24,1752
13,63886.058747242,566,4,52,4048
13,63886.058751704,566,4,52,4031
77,63886.058875292,566,1,5,439
77,63886.058941188,566,1,5,439
127,63886.059003351,566,1,15,1103
33,63886.05900792,566,1,10,757
28,63886.059011222,566,1,5,439
326,63886.059082031,566,2,31,2543
326,63886.059093019,566,2,28,2571
193,63886.059112584,566,4,74,6305
69,63886.059122474,566,1,5,439
222,63886.059131646,566,2,94,7763
193,63886.059162164,566,4,113,9283
69,63886.059165665,566,1,5,439
85,63886.059201021,566,1,7,539
85,63886.059210301,566,1,5,439
28,63886.059213944,566,1,5,439
326,63886.059235894,566,2,39,3588
193,63886.059242859,566,4,96,8340
69,63886.059246653,566,1,5,439
222,63886.059253793,566,2,55,5174
222,63886.059259663,566,2,11,942
28,63886.05926442,566,1,5,439
326,63886.059275564,566,2,38,3522
193,63886.059281811,566,4,94,8208
69,63886.059285087,566,1,5,439
222,63886.059288397,566,2,94,7623
222,63886.059293079,566,2,11,942
28,63886.059294917,566,1,5,439
222,63886.059298808,566,2,11,942
28,63886.059300352,566,1,5,439
326,63886.059306158,566,2,33,2725
326,63886.059326521,566,2,38,3262
89,63886.059335901,566,1,12,1065
319,63886.059354269,566,1,9,634
29,63886.059369957,566,2,61,4967
28,63886.059373484,566,1,5,439
319,63886.059381792,566,1,9,634
29,63886.059387048,566,2,61,4967
28,63886.059389368,566,1,5,439
193,63886.059410801,566,4,89,7583
69,63886.05941534,566,1,5,439
222,63886.059419202,566,2,93,8248
222,63886.059432227,566,2,11,942
28,63886.059434383,566,1,5,439
193,63886.059447194,566,4,85,6933
69,63886.059450073,566,1,5,439
163,63886.059456419,566,4,52,4081
28,63886.059458039,566,1,5,439
5,63886.059466231,566,2,38,3222
193,63886.059477413,566,4,133,11303
222,63886.059481645,566,2,93,4958
69,63886.059485215,566,1,5,439
163,63886.059493266,566,4,52,4051
168,63886.059501281,566,0,0,0
163,63886.059508514,566,4,52,4061
28,63886.059526249,566,1,5,439
5,63886.059541744,566,2,38,3222
193,63886.05955544,566,4,119,9809
222,63886.059559633,566,2,93,5001
69,63886.05956336,566,1,5,439
163,63886.059570223,566,4,52,4081
168,63886.059576842,566,0,0,0
163,63886.059582517,566,4,52,4073
163,63886.059592791,566,4,52,4079
28,63886.059603006,566,1,5,439
168,63886.059639592,566,0,0,0
168,63886.059650108,566,0,0,0
183,63886.059661045,566,4,41,3435
193,63886.059679413,566,4,85,6933
69,63886.059683254,566,1,5,439
163,63886.059687325,566,4,52,4075
28,63886.059689084,566,1,5,439
