syscall,time,process,fields,length,value
77,66363.087262922,666,1,19,1351
77,66363.087269263,666,1,5,439
124,66363.08964183,666,0,0,0
124,66363.089666409,666,0,0,0
77,66363.09750411,666,1,19,1351
77,66363.123298766,666,1,5,439
124,66363.12410528,666,0,0,0
77,66363.128723547,666,1,19,1351
77,66363.138979234,666,1,5,439
124,66363.143502049,666,0,0,0
124,66363.143527504,666,0,0,0
77,66363.150161727,666,1,19,1351
77,66363.150169986,666,1,5,439
124,66363.15337567,666,0,0,0
77,66363.160416109,666,1,19,1351
77,66363.53216689,666,1,5,439
40,66363.537183661,666,1,5,439
77,66363.538670384,666,1,19,1351
77,66363.572960622,666,1,5,439
124,66363.573134215,666,0,0,0
124,66363.583217383,666,0,0,0
124,66363.583243778,666,0,0,0
124,66363.58325897,666,0,0,0
77,66363.583271659,666,1,19,1351
77,66363.583276673,666,1,5,439
124,66363.589893123,666,0,0,0
124,66363.589922963,666,0,0,0
77,66363.593472762,666,1,19,1351
77,66363.61405503,666,1,5,439
124,66363.624231395,666,0,0,0
77,66363.624258225,666,1,19,1351
77,66363.639046807,666,1,5,439
124,66363.643751875,666,0,0,0
124,66363.64378113,666,0,0,0
77,66363.644804746,666,1,19,1351
77,66363.644814485,666,1,5,439
124,66363.653597812,666,0,0,0
77,66363.65503321,666,1,19,1351
77,66363.913130493,666,1,5,439
185,66363.93307991,666,1,5,439
108,66363.933114481,666,0,0,0
251,66363.933122341,666,0,0,0
77,66363.933143359,666,1,19,1351
77,66364.064334933,666,1,5,439
124,66364.073360836,666,0,0,0
77,66364.074545071,666,1,19,1351
77,66364.074554756,666,1,5,439
124,66364.083498565,666,0,0,0
124,66364.083528765,666,0,0,0
124,66364.083545774,666,0,0,0
77,66364.084772642,666,1,19,1351
77,66364.08478205,666,1,5,439
124,66364.090152144,666,0,0,0
124,66364.090181495,666,0,0,0
77,66364.095027393,666,1,19,1351
77,66364.123577969,666,1,5,439
124,66364.124458683,666,0,0,0
77,66364.125764711,666,1,19,1351
77,66364.143706801,666,1,5,439
124,66364.143827478,666,0,0,0
124,66364.143850318,666,0,0,0
77,66364.146184993,666,1,19,1351
77,66364.146194503,666,1,5,439
124,66364.15383974,666,0,0,0
77,66364.156447105,666,1,19,1351
77,66364.533053252,666,1,5,439
40,66364.538333645,666,1,5,439
77,66364.543285653,666,1,19,1351
77,66364.563747348,666,1,5,439
124,66364.573563493,666,0,0,0
77,66364.573879706,666,1,19,1351
77,66364.573886928,666,1,5,439
124,66364.583790479,666,0,0,0
124,66364.583819841,666,0,0,0
124,66364.583836623,666,0,0,0
77,66364.583954316,666,1,19,1351
77,66364.583962027,666,1,5,439
124,66364.590418844,666,0,0,0
124,66364.590447292,666,0,0,0
77,66364.594196093,666,1,19,1351
77,66364.614757015,666,1,5,439
124,66364.624752068,666,0,0,0
77,66364.624876897,666,1,19,1351
77,66364.635135724,666,1,5,439
124,66364.644108714,666,0,0,0
124,66364.644137655,666,0,0,0
77,66364.645304837,666,1,19,1351
77,66364.649701177,666,1,5,439
124,66364.654099654,666,0,0,0
77,66364.655530619,666,1,19,1351
77,66364.932529062,666,1,5,439
185,66364.93330013,666,1,5,439
108,66364.933344083,666,0,0,0
251,66364.933353237,666,0,0,0
77,66364.942780319,666,1,19,1351
77,66365.06520693,666,1,5,439
124,66365.073799608,666,0,0,0
77,66365.075425277,666,1,19,1351
77,66365.075436095,666,1,5,439
124,66365.084072398,666,0,0,0
124,66365.08410202,666,0,0,0
124,66365.084119202,666,0,0,0
77,66365.085633941,666,1,19,1351
77,66365.085643805,666,1,5,439
124,66365.090675031,666,0,0,0
124,66365.09070444,666,0,0,0
77,66365.095887643,666,1,19,1351
77,66365.123849736,666,1,5,439
124,66365.124967733,666,0,0,0
77,66365.12662308,666,1,19,1351
77,66365.136900656,666,1,5,439
124,66365.144372665,666,0,0,0
124,66365.144401415,666,0,0,0
77,66365.151472415,666,1,19,1351
77,66365.151589564,666,1,5,439
124,66365.154178004,666,0,0,0
77,66365.162070703,666,1,19,1351
77,66365.523072349,666,1,5,439
40,66365.543092012,666,1,5,439
77,66365.543128826,666,1,19,1351
77,66365.565555475,666,1,5,439
124,66365.57459497,666,0,0,0
77,66365.583067577,666,1,19,1351
77,66365.583073174,666,1,5,439
124,66365.584947559,666,0,0,0
124,66365.584965273,666,0,0,0
124,66365.584976047,666,0,0,0
124,66365.590974834,666,0,0,0
124,66365.590991456,666,0,0,0
27,66365.591088992,1098,21,462,36749
271,66365.591102585,1098,0,0,0
163,66365.591108069,1098,4,53,4091
183,66365.591114401,1098,4,42,3476
183,66365.59111721,1098,4,42,3474
168,66365.591119411,1098,0,0,0
311,66365.59113081,1098,0,0,0
311,66365.591132187,1098,0,0,0
242,66365.591134084,1098,0,0,0
112,66365.591135488,1098,0,0,0
216,66365.59116949,1098,0,0,0
27,66365.591192889,1098,21,463,36788
271,66365.591202151,1098,0,0,0
163,66365.591206424,1098,4,53,4046
183,66365.591211405,1098,4,42,3481
168,66365.591213856,1098,0,0,0
311,66365.591220732,1098,0,0,0
311,66365.591222044,1098,0,0,0
242,66365.591223697,1098,0,0,0
112,66365.591224987,1098,0,0,0
77,66365.591232258,1098,1,5,440
77,66365.591232258,1098,1,5,440
27,66365.592168405,1098,21,463,36801
271,66365.592176012,1098,0,0,0
163,66365.59218022,1098,4,53,4063
168,66365.592183438,1098,0,0,0
311,66365.592190551,1098,0,0,0
311,66365.59219191,1098,0,0,0
242,66365.59219358,1098,0,0,0
112,66365.592194923,1098,0,0,0
77,66365.592203017,1098,1,5,440
77,66365.592670154,1098,1,5,440
216,66365.59305934,1098,0,0,0
77,66365.607502834,666,1,19,1351
77,66365.607507625,666,1,5,439
