syscall,time,process,fields,length,value
77,65894.132163303,666,1,19,1351
77,65894.142437663,666,1,5,439
124,65894.144175588,666,0,0,0
77,65894.152707653,666,1,19,1351
77,65894.398876872,666,1,5,439
40,65894.401281083,666,1,5,439
77,65894.40316069,666,1,19,1351
77,65894.531396308,666,1,5,439
124,65894.53213903,666,0,0,0
124,65894.532166955,666,0,0,0
77,65894.541638514,666,1,19,1351
77,65894.541648062,666,1,5,439
124,65894.541990049,666,0,0,0
124,65894.542017212,666,0,0,0
77,65894.551933702,666,1,19,1351
77,65894.551943257,666,1,5,439
124,65894.562452756,666,0,0,0
124,65894.562480691,666,0,0,0
77,65894.562494947,666,1,19,1351
77,65894.594021639,666,1,5,439
124,65894.602074146,666,0,0,0
77,65894.603456748,666,1,19,1351
77,65894.614495997,666,1,5,439
124,65894.622726369,666,0,0,0
124,65894.622751213,666,0,0,0
77,65894.624982847,666,1,19,1351
77,65894.635298155,666,1,5,439
124,65894.644447885,666,0,0,0
77,65894.645517886,666,1,19,1351
77,65895.041875846,666,1,5,439
124,65895.041938536,666,0,0,0
124,65895.041960401,666,0,0,0
77,65895.041973162,666,1,19,1351
77,65895.041975648,666,1,5,439
124,65895.047971467,666,0,0,0
124,65895.047995694,666,0,0,0
77,65895.052081497,666,1,19,1351
77,65895.062277107,666,1,5,439
124,65895.062579574,666,0,0,0
124,65895.062603113,666,0,0,0
77,65895.072488638,666,1,19,1351
77,65895.093001424,666,1,5,439
124,65895.102350001,666,0,0,0
77,65895.103214485,666,1,19,1351
77,65895.113452059,666,1,5,439
185,65895.122172831,666,1,5,439
108,65895.122218975,666,0,0,0
251,65895.122227855,666,0,0,0
124,65895.122947606,666,0,0,0
124,65895.122976123,666,0,0,0
77,65895.123618921,666,1,19,1351
77,65895.144163894,666,1,5,439
124,65895.144591539,666,0,0,0
77,65895.154359712,666,1,19,1351
77,65895.40087435,666,1,5,439
40,65895.402473114,666,1,5,439
77,65895.405251649,666,1,19,1351
77,65895.535073906,666,1,5,439
124,65895.54220839,666,0,0,0
124,65895.542234053,666,0,0,0
77,65895.54530524,666,1,19,1351
77,65895.545314906,666,1,5,439
124,65895.548189851,666,0,0,0
124,65895.548213489,666,0,0,0
77,65895.555789868,666,1,19,1351
77,65895.555799072,666,1,5,439
124,65895.562856958,666,0,0,0
124,65895.562879407,666,0,0,0
77,65895.566020135,666,1,19,1351
77,65895.597672993,666,1,5,439
124,65895.602596498,666,0,0,0
77,65895.605707009,666,1,19,1351
77,65895.618329576,666,1,5,439
