syscall,time,process,fields,length,value
77,62981.863954593,666,1,19,1351
77,62981.894737317,666,1,5,439
124,62981.904465625,666,0,0,0
124,62981.904496603,666,0,0,0
77,62981.904862554,666,1,19,1351
77,62981.904870673,666,1,5,439
124,62981.908896746,666,0,0,0
77,62981.915123114,666,1,19,1351
77,62981.925379952,666,1,5,439
124,62981.934056559,666,0,0,0
124,62981.934083702,666,0,0,0
77,62981.934198294,666,1,19,1351
77,62981.935597336,666,1,5,439
124,62981.941898513,666,0,0,0
77,62981.953841217,666,1,19,1351
77,62981.965879207,666,1,5,439
124,62981.966221708,666,0,0,0
77,62981.976727262,666,1,19,1351
77,62982.066028417,666,1,5,439
124,62982.074055256,666,0,0,0
124,62982.074086292,666,0,0,0
77,62982.075360518,666,1,19,1351
77,62982.178301122,666,1,5,439
124,62982.184082964,666,0,0,0
77,62982.188502729,666,1,19,1351
77,62982.224213064,666,1,5,439
185,62982.226860954,666,1,5,439
108,62982.226921697,666,0,0,0
251,62982.226931071,666,0,0,0
77,62982.234481435,666,1,19,1351
77,62982.398430145,666,1,5,439
124,62982.404722569,666,0,0,0
124,62982.404754559,666,0,0,0
77,62982.408625339,666,1,19,1351
77,62982.408634381,666,1,5,439
124,62982.409021918,666,0,0,0
77,62982.411969526,666,1,19,1351
77,62982.429634587,666,1,5,439
124,62982.434240805,666,0,0,0
124,62982.434270063,666,0,0,0
77,62982.435117802,666,1,19,1351
77,62982.439891709,666,1,5,439
124,62982.442084213,666,0,0,0
77,62982.450148004,666,1,19,1351
77,62982.460974805,666,1,5,439
124,62982.466465372,666,0,0,0
77,62982.466865302,666,1,19,1351
77,62982.501285697,666,1,5,439
401,62982.501338038,666,2,94,4821
77,62982.501353447,666,1,5,440
77,62982.501353447,666,1,5,440
401,62982.501364644,666,2,93,5534
77,62982.501379725,666,1,5,439
77,62982.501528432,666,1,5,439
258,62982.501541756,666,0,0,0
258,62982.501551368,666,0,0,0
77,62982.50156362,666,1,5,440
77,62982.501679312,666,1,5,439
258,62982.501688797,666,0,0,0
258,62982.501694894,666,0,0,0
77,62982.501701393,666,1,5,440
77,62982.501739444,666,1,5,439
258,62982.501745746,666,0,0,0
258,62982.501749925,666,0,0,0
77,62982.501754572,666,1,5,440
77,62982.501791905,666,1,5,439
258,62982.501798698,666,0,0,0
77,62982.501950837,666,1,19,1351
77,62982.505047031,666,1,5,439
74,62982.506964929,666,0,0,0
77,62982.50698869,666,1,5,440
77,62982.507552281,666,1,5,439
401,62982.507585525,666,2,93,5542
77,62982.507596493,666,1,5,440
77,62982.507596493,666,1,5,440
401,62982.507615336,666,2,94,5111
77,62982.507627645,666,1,5,439
77,62982.507642244,666,1,5,439
258,62982.507722194,666,0,0,0
258,62982.507730574,666,0,0,0
77,62982.507739675,666,1,5,440
77,62982.507941189,666,1,5,439
258,62982.5080297,666,0,0,0
258,62982.508037611,666,0,0,0
77,62982.508044917,666,1,5,440
77,62982.508081129,666,1,5,439
258,62982.508087234,666,0,0,0
258,62982.508091038,666,0,0,0
77,62982.508095517,666,1,5,440
77,62982.508346455,666,1,5,439
258,62982.508353122,666,0,0,0
77,62982.508818821,666,1,19,1351
77,62982.50885407,666,1,5,439
74,62982.509399509,666,0,0,0
77,62982.509417099,666,1,5,440
77,62982.567024486,666,1,5,439
258,62982.567034102,666,0,0,0
77,62982.567040727,666,1,5,440
77,62982.567079968,666,1,5,439
258,62982.567086987,666,0,0,0
77,62982.568172939,666,1,19,1351
77,62982.568182634,666,1,5,439
401,62982.568220488,666,2,93,6304
77,62982.568235854,666,1,5,440
77,62982.569705419,666,1,5,439
74,62982.570110002,666,0,0,0
77,62982.570680383,666,1,19,1351
77,62982.57400942,666,1,5,439
124,62982.574100191,666,0,0,0
124,62982.574145075,666,0,0,0
40,62982.574303952,666,1,5,439
77,62982.574332008,666,1,19,1351
77,62982.678436775,666,1,5,439
124,62982.684335628,666,0,0,0
77,62982.685534638,666,1,19,1351
77,62982.89813979,666,1,5,439
124,62982.904971478,666,0,0,0
124,62982.90500373,666,0,0,0
77,62982.906772007,666,1,19,1351
77,62982.906782505,666,1,5,439
124,62982.909254471,666,0,0,0
77,62982.91247515,666,1,19,1351
77,62982.927310445,666,1,5,439
124,62982.934455916,666,0,0,0
124,62982.934484319,666,0,0,0
77,62982.937535132,666,1,19,1351
77,62982.93754436,666,1,5,439
124,62982.942311446,666,0,0,0
77,62982.94778744,666,1,19,1351
77,62982.962312934,666,1,5,439
124,62982.966779772,666,0,0,0
77,62982.968203765,666,1,19,1351
77,62983.070659229,666,1,5,439
124,62983.074330644,666,0,0,0
124,62983.07435744,666,0,0,0
77,62983.08084807,666,1,19,1351
77,62983.183864154,666,1,5,439
124,62983.184508743,666,0,0,0
77,62983.1904408,666,1,19,1351
77,62983.218974864,666,1,5,439
185,62983.227061418,666,1,5,439
108,62983.227110088,666,0,0,0
251,62983.227120459,666,0,0,0
77,62983.229190694,666,1,19,1351
77,62983.403187397,666,1,5,439
124,62983.405201919,666,0,0,0
124,62983.405233418,666,0,0,0
77,62983.405664713,666,1,19,1351
77,62983.405673884,666,1,5,439
124,62983.409496574,666,0,0,0
77,62983.413422947,666,1,19,1351
77,62983.433901315,666,1,5,439
124,62983.434682895,666,0,0,0
124,62983.434711943,666,0,0,0
124,62983.442578965,666,0,0,0
77,62983.444113427,666,1,19,1351
77,62983.453693319,666,1,5,439
401,62983.454063321,666,2,95,4935
77,62983.454339151,666,1,19,1351
77,62983.454345449,666,1,5,439
74,62983.459453193,666,0,0,0
126,62983.459531832,666,0,0,0
126,62983.459554915,666,0,0,0
126,62983.459575302,666,0,0,0
126,62983.459594437,666,0,0,0
126,62983.459620935,666,0,0,0
126,62983.459647229,666,0,0,0
126,62983.459666855,666,0,0,0
126,62983.459685668,666,0,0,0
126,62983.459705143,666,0,0,0
126,62983.459723793,666,0,0,0
126,62983.45974695,666,0,0,0
124,62983.45977287,666,0,0,0
74,62983.462763243,666,0,0,0
77,62983.464551326,666,1,19,1351
77,62983.46456057,666,1,5,439
74,62983.465108342,666,0,0,0
77,62983.465127934,666,1,5,440
77,62983.465315044,666,1,5,439
74,62983.466855758,666,0,0,0
77,62983.466874055,666,1,5,440
77,62983.467016954,666,1,5,439
74,62983.467889073,666,0,0,0
77,62983.467906663,666,1,5,440
77,62983.467941343,666,1,5,439
401,62983.467977152,666,2,93,4726
77,62983.469242358,666,1,19,1351
77,62983.469251765,666,1,5,439
74,62983.469745302,666,0,0,0
77,62983.480023217,666,1,19,1351
77,62983.574271655,666,1,5,439
124,62983.57440674,666,0,0,0
124,62983.574431331,666,0,0,0
40,62983.574445951,666,1,5,439
