syscall,time,process,fields,length,value
124,62157.341912565,666,0,0,0
77,62157.344142873,666,1,19,1351
77,62157.434054818,666,1,5,439
124,62157.436437981,666,0,0,0
124,62157.436461488,666,0,0,0
124,62157.436474753,666,0,0,0
124,62157.4364874,666,0,0,0
124,62157.436498849,666,0,0,0
77,62157.444211404,666,1,19,1351
77,62157.624308577,666,1,5,439
124,62157.638236128,666,0,0,0
77,62157.638267575,666,1,19,1351
77,62157.763608813,666,1,5,439
124,62157.764303237,666,0,0,0
124,62157.764330746,666,0,0,0
77,62157.764345269,666,1,19,1351
77,62157.817825994,666,1,5,439
40,62157.830135913,666,1,5,439
77,62157.830173301,666,1,19,1351
77,62157.830177627,666,1,5,439
124,62157.835097084,666,0,0,0
77,62157.840359897,666,1,19,1351
77,62157.84036873,666,1,5,439
124,62157.842129511,666,0,0,0
77,62157.851717105,666,1,19,1351
77,62157.926280215,666,1,5,439
124,62157.936491968,666,0,0,0
77,62157.936520173,666,1,19,1351
77,62157.936526555,666,1,5,439
124,62157.93665228,666,0,0,0
124,62157.936671154,666,0,0,0
124,62157.936686263,666,0,0,0
124,62157.936701685,666,0,0,0
77,62157.946780969,666,1,19,1351
77,62157.987624731,666,1,5,439
185,62157.998624771,666,1,5,439
108,62157.998669871,666,0,0,0
251,62157.998677647,666,0,0,0
77,62157.998704449,666,1,19,1351
77,62158.131694454,666,1,5,439
124,62158.138442769,666,0,0,0
77,62158.141887832,666,1,19,1351
77,62158.254996688,666,1,5,439
124,62158.264536226,666,0,0,0
124,62158.264567033,666,0,0,0
77,62158.265169628,666,1,19,1351
77,62158.327177679,666,1,5,439
124,62158.335357648,666,0,0,0
77,62158.337391915,666,1,19,1351
77,62158.337402771,666,1,5,439
124,62158.342318125,666,0,0,0
77,62158.34764609,666,1,19,1351
77,62158.434466212,666,1,5,439
401,62158.43451779,666,2,94,4822
77,62158.434527243,666,1,5,440
77,62158.434530826,666,1,5,440
401,62158.434538516,666,2,93,4872
77,62158.43454751,666,1,5,439
77,62158.434679357,666,1,5,439
258,62158.434687707,666,0,0,0
258,62158.434694199,666,0,0,0
77,62158.434703023,666,1,5,440
77,62158.434781024,666,1,5,439
258,62158.434787011,666,0,0,0
258,62158.434865741,666,0,0,0
77,62158.434871558,666,1,5,440
77,62158.434896718,666,1,5,439
258,62158.434908574,666,0,0,0
258,62158.435008136,666,0,0,0
77,62158.435014063,666,1,5,440
77,62158.435038626,666,1,5,439
258,62158.435042951,666,0,0,0
77,62158.435051055,666,1,19,1351
77,62158.435053247,666,1,5,439
74,62158.437847503,666,0,0,0
77,62158.437861818,666,1,5,440
77,62158.438173984,666,1,5,439
401,62158.43819093,666,2,94,4966
77,62158.438196757,666,1,5,440
77,62158.438196757,666,1,5,440
401,62158.43821053,666,2,94,4810
77,62158.438218241,666,1,5,439
77,62158.438286288,666,1,5,439
258,62158.438298728,666,0,0,0
258,62158.438300895,666,0,0,0
77,62158.438306141,666,1,5,440
77,62158.438428698,666,1,5,439
258,62158.438464622,666,0,0,0
258,62158.438469202,666,0,0,0
77,62158.438473805,666,1,5,440
77,62158.438496687,666,1,5,439
258,62158.438500177,666,0,0,0
258,62158.438502306,666,0,0,0
77,62158.438504813,666,1,5,440
77,62158.438524697,666,1,5,439
258,62158.438528058,666,0,0,0
74,62158.438970762,666,0,0,0
77,62158.438983448,666,1,5,440
77,62158.439006279,666,1,5,439
124,62158.444042424,666,0,0,0
124,62158.444066049,666,0,0,0
124,62158.444078302,666,0,0,0
124,62158.444090778,666,0,0,0
124,62158.444101979,666,0,0,0
77,62158.444111853,666,1,19,1351
77,62158.474132277,666,1,5,439
401,62158.47415145,666,2,93,4821
77,62158.474156662,666,1,5,440
77,62158.474198087,666,1,5,439
258,62158.474250424,666,0,0,0
77,62158.474257549,666,1,5,440
77,62158.474283306,666,1,5,439
258,62158.474287208,666,0,0,0
77,62158.474293464,666,1,19,1351
77,62158.474295323,666,1,5,439
74,62158.475531084,666,0,0,0
77,62158.478162838,666,1,19,1351
77,62158.6340817,666,1,5,439
124,62158.643983875,666,0,0,0
77,62158.644006034,666,1,19,1351
77,62158.764100825,666,1,5,439
124,62158.764724091,666,0,0,0
124,62158.764748417,666,0,0,0
77,62158.784032415,666,1,19,1351
77,62158.828518033,666,1,5,439
40,62158.83133555,666,1,5,439
77,62158.83515243,666,1,19,1351
77,62158.835163158,666,1,5,439
124,62158.835492886,666,0,0,0
124,62158.842550996,666,0,0,0
77,62158.845387867,666,1,19,1351
77,62158.935183042,666,1,5,439
124,62158.944315283,666,0,0,0
124,62158.94434686,666,0,0,0
124,62158.944362843,666,0,0,0
124,62158.944379003,666,0,0,0
124,62158.944393915,666,0,0,0
77,62158.944526004,666,1,19,1351
77,62158.996559468,666,1,5,439
185,62158.998912233,666,1,5,439
108,62158.998961851,666,0,0,0
251,62158.998971725,666,0,0,0
77,62159.006834569,666,1,19,1351
77,62159.124038958,666,1,5,439
401,62159.124324581,666,2,95,4935
77,62159.124471567004,666,1,19,1351
77,62159.124475321,666,1,5,439
74,62159.128805278,666,0,0,0
126,62159.128856463,666,0,0,0
126,62159.128873468,666,0,0,0
126,62159.128888107,666,0,0,0
126,62159.128901615,666,0,0,0
126,62159.12892155,666,0,0,0
126,62159.128939555,666,0,0,0
126,62159.128954115,666,0,0,0
126,62159.128966112,666,0,0,0
126,62159.128978925,666,0,0,0
126,62159.128993535,666,0,0,0
126,62159.129009944,666,0,0,0
124,62159.129026287,666,0,0,0
74,62159.129895054,666,0,0,0
74,62159.131632682,666,0,0,0
74,62159.132682128,666,0,0,0
74,62159.13344438,666,0,0,0
77,62159.144017968,666,1,19,1351
77,62159.14403653,666,1,5,439
401,62159.144077979,666,2,93,4726
74,62159.145510039,666,0,0,0
77,62159.162995819,666,1,19,1351
77,62159.204876992,666,1,5,439
27,62159.207998797,1098,21,462,36966
271,62159.208011559,1098,0,0,0
163,62159.20801659,1098,4,53,4113
183,62159.208022089,1098,4,42,3471
183,62159.208024981,1098,4,42,3474
168,62159.208027262,1098,0,0,0
311,62159.20803785,1098,0,0,0
311,62159.208039201,1098,0,0,0
242,62159.208040865,1098,0,0,0
112,62159.208042235,1098,0,0,0
77,62159.208048533,1098,1,5,440
77,62159.208048533,1098,1,5,440
27,62159.208975521,1098,21,463,36997
271,62159.208984019,1098,0,0,0
163,62159.208988957,1098,4,53,4056
183,62159.208995471,1098,4,42,3477
168,62159.208997854,1098,0,0,0
311,62159.209005324,1098,0,0,0
311,62159.209006678,1098,0,0,0
242,62159.209008444,1098,0,0,0
112,62159.209009791,1098,0,0,0
27,62159.209017166,1098,21,463,37008
271,62159.209025843,1098,0,0,0
163,62159.209029121,1098,4,53,4060
168,62159.209031906,1098,0,0,0
311,62159.209037278,1098,0,0,0
311,62159.209038525,1098,0,0,0
242,62159.209040019,1098,0,0,0
112,62159.209041298,1098,0,0,0
77,62159.209049526,1098,1,5,440
77,62159.209525697,1098,1,5,440
216,62159.214152284,1098,0,0,0
77,62159.214162196,666,1,19,1351
77,62159.214166757,666,1,5,439
216,62159.224063022,1098,0,0,0
40,62159.224066657,1098,1,5,439
216,62159.224093237,1098,0,0,0
77,62159.224099371,1098,1,5,440
77,62159.224130829,1098,1,5,439
40,62159.224135429,1098,1,5,439
216,62159.238477187,1098,0,0,0
40,62159.238481836,1098,1,5,439
77,62159.238491188,666,1,19,1351
77,62159.238495801,666,1,5,439
216,62159.244019263,1098,0,0,0
77,62159.254011075,666,1,19,1351
77,62159.254016451,666,1,5,439
216,62159.254028297,1098,0,0,0
40,62159.254031945,1098,1,5,439
77,62159.254069575,666,1,19,1351
77,62159.254073249,666,1,5,439
216,62159.264003678,1098,0,0,0
216,62159.274486101,1098,0,0,0
40,62159.274490427,1098,1,5,439
216,62159.27452118,1098,0,0,0
77,62159.274528604,1098,1,5,440
