syscall,time,process,fields,length,value
77,67849.574392732,666,1,19,1351
77,67849.771540526,666,1,5,439
124,67849.774944135,666,0,0,0
77,67849.781592566,666,1,19,1351
77,67849.794966271,666,1,5,439
124,67849.794996758,666,0,0,0
124,67849.795016517,666,0,0,0
124,67849.795030975,666,0,0,0
124,67849.795045418,666,0,0,0
77,67849.802100159,666,1,19,1351
77,67849.812352832,666,1,5,439
124,67849.814910025,666,0,0,0
77,67849.815346179,666,1,19,1351
77,67849.843010909,666,1,5,439
124,67849.850942096,666,0,0,0
77,67849.853042063,666,1,19,1351
77,67849.853048317,666,1,5,439
124,67849.854974004,666,0,0,0
124,67849.854999032,666,0,0,0
77,67849.863311563,666,1,19,1351
77,67849.863320975,666,1,5,439
185,67849.864167562,666,1,5,439
108,67849.86420173,666,0,0,0
251,67849.864208864,666,0,0,0
124,67849.86494916,666,0,0,0
77,67849.87370664,666,1,19,1351
77,67850.16108562,666,1,5,439
40,67850.164252078,666,1,5,439
77,67850.171247487,666,1,19,1351
77,67850.273803921,666,1,5,439
124,67850.275130274,666,0,0,0
77,67850.284046408,666,1,19,1351
77,67850.294325137,666,1,5,439
124,67850.295201035,666,0,0,0
124,67850.295228953,666,0,0,0
124,67850.295244429,666,0,0,0
124,67850.295258247,666,0,0,0
77,67850.296092689,666,1,19,1351
77,67850.314858432,666,1,5,439
124,67850.314990371,666,0,0,0
77,67850.3162507,666,1,19,1351
77,67850.345445787,666,1,5,439
124,67850.351179121,666,0,0,0
124,67850.355194525,666,0,0,0
124,67850.355222376,666,0,0,0
77,67850.355570273,666,1,19,1351
77,67850.355579241,666,1,5,439
124,67850.365177648,666,0,0,0
77,67850.365743522,666,1,19,1351
77,67850.765883781,666,1,5,439
124,67850.775419047,666,0,0,0
77,67850.776041848,666,1,19,1351
77,67850.786294975,666,1,5,439
124,67850.79548853,666,0,0,0
124,67850.795518673,666,0,0,0
124,67850.795534229,666,0,0,0
124,67850.795549665,666,0,0,0
77,67850.79650651,666,1,19,1351
77,67850.806838981,666,1,5,439
124,67850.815249626,666,0,0,0
77,67850.817055236,666,1,19,1351
77,67850.8477451,666,1,5,439
124,67850.851419673,666,0,0,0
124,67850.855415145,666,0,0,0
124,67850.855444004,666,0,0,0
77,67850.857962263,666,1,19,1351
77,67850.857971739,666,1,5,439
185,67850.86448439,666,1,5,439
108,67850.864528859,666,0,0,0
251,67850.864538469,666,0,0,0
124,67850.865400009,666,0,0,0
77,67850.868190373,666,1,19,1351
77,67851.146337712,666,1,5,439
40,67851.164777048,666,1,5,439
77,67851.164818251,666,1,19,1351
77,67851.267261521,666,1,5,439
124,67851.275565771,666,0,0,0
77,67851.277472375,666,1,19,1351
77,67851.287785562,666,1,5,439
124,67851.295784064,666,0,0,0
124,67851.29581281,666,0,0,0
124,67851.295828767,666,0,0,0
124,67851.295844193,666,0,0,0
77,67851.297991001,666,1,19,1351
77,67851.308230464,666,1,5,439
124,67851.315518071,666,0,0,0
77,67851.318369473,666,1,19,1351
77,67851.349144822,666,1,5,439
124,67851.35165631,666,0,0,0
124,67851.355661743,666,0,0,0
124,67851.355689375,666,0,0,0
77,67851.359353697,666,1,19,1351
77,67851.359363249,666,1,5,439
124,67851.365683284,666,0,0,0
77,67851.36958191,666,1,19,1351
77,67851.771535661,666,1,5,439
124,67851.775821268,666,0,0,0
77,67851.781780662,666,1,19,1351
77,67851.792082343,666,1,5,439
124,67851.796027731,666,0,0,0
124,67851.79605752,666,0,0,0
124,67851.796073343,666,0,0,0
124,67851.796089156,666,0,0,0
77,67851.799458889,666,1,19,1351
77,67851.812890888,666,1,5,439
124,67851.815750037,666,0,0,0
77,67851.819483414,666,1,19,1351
77,67851.844384006,666,1,5,439
124,67851.85191384,666,0,0,0
77,67851.854600335,666,1,19,1351
77,67851.854609972,666,1,5,439
124,67851.855907427,666,0,0,0
124,67851.855936137,666,0,0,0
185,67851.864766047,666,1,5,439
108,67851.864809007,666,0,0,0
251,67851.864817755,666,0,0,0
77,67851.864846601,666,1,19,1351
77,67851.865664477,666,1,5,439
124,67851.865777429,666,0,0,0
77,67851.87511918,666,1,19,1351
77,67852.15496884,666,1,5,439
40,67852.174796989,666,1,5,439
77,67852.174834545,666,1,19,1351
77,67852.267777998,666,1,5,439
124,67852.276106425,666,0,0,0
77,67852.277996846,666,1,19,1351
77,67852.288259113,666,1,5,439
124,67852.296298732,666,0,0,0
124,67852.296328437,666,0,0,0
124,67852.296343796,666,0,0,0
124,67852.296358661,666,0,0,0
77,67852.298471643,666,1,19,1351
77,67852.308718476,666,1,5,439
124,67852.316011867,666,0,0,0
77,67852.318911628,666,1,19,1351
77,67852.349799291,666,1,5,439
124,67852.352142624,666,0,0,0
124,67852.356160166,666,0,0,0
124,67852.356188746,666,0,0,0
77,67852.359992426,666,1,19,1351
77,67852.360002339,666,1,5,439
124,67852.366051284,666,0,0,0
77,67852.370516893,666,1,19,1351
77,67852.734818055,666,1,5,439
27,67852.742907493,1098,21,465,37125
271,67852.742920548,1098,0,0,0
163,67852.742925715,1098,4,53,4121
183,67852.742931614,1098,4,42,3475
183,67852.742934347,1098,4,42,3476
168,67852.742936558,1098,0,0,0
311,67852.74294678,1098,0,0,0
311,67852.742948081,1098,0,0,0
242,67852.742949708,1098,0,0,0
112,67852.742951099,1098,0,0,0
77,67852.742958121,1098,1,5,440
77,67852.742958121,1098,1,5,440
27,67852.74391765,1098,21,466,37165
271,67852.743925187,1098,0,0,0
163,67852.743929745,1098,4,53,4067
183,67852.743935859,1098,4,42,3488
168,67852.74393827,1098,0,0,0
311,67852.743945106,1098,0,0,0
311,67852.743946449,1098,0,0,0
242,67852.74394814,1098,0,0,0
112,67852.743949452,1098,0,0,0
27,67852.743956855,1098,21,466,37176
271,67852.743964321,1098,0,0,0
163,67852.743967567,1098,4,53,4071
168,67852.743970131,1098,0,0,0
311,67852.743975244,1098,0,0,0
311,67852.743976518,1098,0,0,0
242,67852.74397802,1098,0,0,0
112,67852.743979261,1098,0,0,0
77,67852.743987812,1098,1,5,440
77,67852.744444312,1098,1,5,440
216,67852.744742458,1098,0,0,0
216,67852.754840714,1098,0,0,0
40,67852.754844728,1098,1,5,439
77,67852.754853018,666,1,19,1351
77,67852.754857753,666,1,5,439
216,67852.764853628,1098,0,0,0
40,67852.764857539,1098,1,5,439
77,67852.764866749,666,1,19,1351
77,67852.778374521,666,1,5,439
216,67852.778386686,1098,0,0,0
40,67852.778390783,1098,1,5,439
77,67852.778400114,666,1,19,1351
77,67852.778405275,666,1,5,439
124,67852.784743723,666,0,0,0
216,67852.784762186,1098,0,0,0
216,67852.784790404,1098,0,0,0
77,67852.784796642,1098,1,5,440
77,67852.784813102,1098,1,5,439
40,67852.784818316,1098,1,5,439
216,67852.794721408,1098,0,0,0
40,67852.794724732,1098,1,5,439
77,67852.794749593,666,1,19,1351
77,67852.794761747,666,1,5,439
216,67852.804724907,1098,0,0,0
40,67852.804728672,1098,1,5,439
124,67852.804754511,666,0,0,0
124,67852.804770002,666,0,0,0
124,67852.804779547,666,0,0,0
124,67852.804788384,666,0,0,0
216,67852.815699293,1098,0,0,0
40,67852.815703441,1098,1,5,439
216,67852.81573651,1098,0,0,0
77,67852.815745409,1098,1,5,440
77,67852.815788281,1098,1,5,439
40,67852.815790999,1098,1,5,439
216,67852.82483277,1098,0,0,0
216,67852.824861276,1098,0,0,0
77,67852.824868968,1098,1,5,440
77,67852.824868968,1098,1,5,440
124,67852.824895229,666,0,0,0
77,67852.82490839,1098,1,5,439
77,67852.82490839,1098,1,5,439
40,67852.824911637,1098,1,5,439
216,67852.834724264,1098,0,0,0
40,67852.834727426,1098,1,5,439
77,67852.834758655,666,1,19,1351
77,67852.834763798,666,1,5,439
216,67852.848302931,1098,0,0,0
40,67852.848307002,1098,1,5,439
77,67852.848316468,666,1,19,1351
77,67852.855998073,666,1,5,439
216,67852.856010154,1098,0,0,0
124,67852.856021001,666,0,0,0
216,67852.864727937,1098,0,0,0
40,67852.864731551,1098,1,5,439
124,67852.864760166,666,0,0,0
124,67852.86477535,666,0,0,0
216,67852.874874131,1098,0,0,0
40,67852.874878469,1098,1,5,439
216,67852.874907519,1098,0,0,0
77,67852.874916608,1098,1,5,440
77,67852.874916608,1098,1,5,440
185,67852.874940311,666,1,5,439
108,67852.874964702,666,0,0,0
251,67852.8749694,666,0,0,0
77,67852.874987684,666,1,19,1351
77,67852.874990184,666,1,5,439
124,67852.874999482,666,0,0,0
77,67852.87500915,1098,1,5,439
77,67852.87500915,1098,1,5,439
40,67852.875012756,1098,1,5,439
