syscall,time,process,fields,length,value
124,65619.437032646,666,0,0,0
77,65619.441921584,666,1,19,1351
77,65619.442076607,666,1,5,439
124,65619.442127075,666,0,0,0
124,65619.452243644,666,0,0,0
77,65619.452266892,666,1,19,1351
77,65619.47264304,666,1,5,439
124,65619.489549559,666,0,0,0
124,65619.489574461,666,0,0,0
124,65619.489589382,666,0,0,0
77,65619.489600926,666,1,19,1351
77,65619.495338738,666,1,5,439
401,65619.495901543,666,2,95,4909
74,65619.501753676,666,0,0,0
77,65619.501860006,666,1,19,1351
77,65619.501864249,666,1,5,439
126,65619.501884118,666,0,0,0
124,65619.501889328,666,0,0,0
126,65619.501935572,666,0,0,0
124,65619.501937904,666,0,0,0
126,65619.501961994,666,0,0,0
124,65619.501963601,666,0,0,0
126,65619.501982763,666,0,0,0
124,65619.501984608,666,0,0,0
126,65619.502004401,666,0,0,0
124,65619.502006329,666,0,0,0
126,65619.502025508,666,0,0,0
124,65619.502027197,666,0,0,0
126,65619.502046965,666,0,0,0
124,65619.502048709,666,0,0,0
126,65619.502067315,666,0,0,0
124,65619.502069143,666,0,0,0
126,65619.502088748,666,0,0,0
124,65619.502090371,666,0,0,0
126,65619.502108708,666,0,0,0
124,65619.502110476,666,0,0,0
126,65619.502130364,666,0,0,0
124,65619.502132574,666,0,0,0
126,65619.502151261,666,0,0,0
124,65619.502153005,666,0,0,0
126,65619.50217358,666,0,0,0
124,65619.502175435,666,0,0,0
126,65619.502193697,666,0,0,0
124,65619.502195474,666,0,0,0
126,65619.50221563,666,0,0,0
124,65619.502217329,666,0,0,0
126,65619.502235847,666,0,0,0
124,65619.502237644,666,0,0,0
126,65619.502257867,666,0,0,0
124,65619.502259698,666,0,0,0
126,65619.502280012,666,0,0,0
124,65619.502281718,666,0,0,0
126,65619.502302027,666,0,0,0
124,65619.502303769,666,0,0,0
126,65619.502323409,666,0,0,0
124,65619.502325241,666,0,0,0
126,65619.502345434,666,0,0,0
124,65619.502347304,666,0,0,0
