syscall,time,process,fields,length,value
77,67469.974431695,666,1,19,1351
77,67470.065402497,666,1,5,439
124,67470.074946637,666,0,0,0
124,67470.074974576,666,0,0,0
77,67470.07555636,666,1,19,1351
77,67470.075564589,666,1,5,439
124,67470.084732786,666,0,0,0
124,67470.084756318,666,0,0,0
124,67470.084770992,666,0,0,0
124,67470.084783751,666,0,0,0
77,67470.084795043,666,1,19,1351
77,67470.118462283,666,1,5,439
124,67470.123831188,666,0,0,0
77,67470.124684319,666,1,19,1351
77,67470.147109373,666,1,5,439
185,67470.151143622,666,1,5,439
108,67470.151175445,666,0,0,0
251,67470.151182893,666,0,0,0
77,67470.157348975,666,1,19,1351
77,67470.286879562,666,1,5,439
124,67470.294706869,666,0,0,0
124,67470.294738689,666,0,0,0
77,67470.297096186,666,1,19,1351
77,67470.409702738,666,1,5,439
124,67470.414643399,666,0,0,0
77,67470.419034992,666,1,19,1351
77,67470.450596325,666,1,5,439
40,67470.457826715,666,1,5,439
77,67470.460817376,666,1,19,1351
77,67470.574045885,666,1,5,439
124,67470.575172457,666,0,0,0
124,67470.575200452,666,0,0,0
77,67470.584309789,666,1,19,1351
77,67470.584319502,666,1,5,439
124,67470.584910131,666,0,0,0
124,67470.584937431,666,0,0,0
124,67470.584953113,666,0,0,0
124,67470.584967644,666,0,0,0
77,67470.585771539,666,1,19,1351
77,67470.619592979,666,1,5,439
124,67470.624072978,666,0,0,0
77,67470.625177259,666,1,19,1351
77,67470.79452371,666,1,5,439
124,67470.804464768,666,0,0,0
124,67470.804486272,666,0,0,0
77,67470.804541029,666,1,19,1351
77,67470.874964878,666,1,5,439
27,67470.889347453,1098,21,465,36888
271,67470.88936027,1098,0,0,0
163,67470.889365285,1098,4,53,4090
183,67470.889370889,1098,4,42,3475
183,67470.889373501,1098,4,42,3471
168,67470.889375684,1098,0,0,0
311,67470.889385545,1098,0,0,0
311,67470.88938681,1098,0,0,0
242,67470.88938855,1098,0,0,0
112,67470.88938984,1098,0,0,0
77,67470.889396716,1098,1,5,440
77,67470.889396716,1098,1,5,440
27,67470.890339253,1098,21,466,36940
271,67470.890347294,1098,0,0,0
163,67470.89035174,1098,4,53,4097
183,67470.890357699,1098,4,42,3495
168,67470.890359917,1098,0,0,0
311,67470.890367775,1098,0,0,0
311,67470.890369164,1098,0,0,0
242,67470.890370985,1098,0,0,0
112,67470.890372433,1098,0,0,0
27,67470.890379761,1098,21,466,36960
271,67470.890387432,1098,0,0,0
163,67470.890390517,1098,4,53,4079
168,67470.890393493,1098,0,0,0
311,67470.890399033,1098,0,0,0
311,67470.890400345,1098,0,0,0
242,67470.89040181,1098,0,0,0
112,67470.89040307,1098,0,0,0
77,67470.890411453,1098,1,5,440
77,67470.890429339,1098,1,5,440
27,67470.890514279,1098,21,466,36975
271,67470.890521089,1098,0,0,0
163,67470.890525144,1098,4,53,4084
183,67470.890530163,1098,4,42,3488
168,67470.890532499,1098,0,0,0
311,67470.890539497,1098,0,0,0
311,67470.890540783,1098,0,0,0
242,67470.890542285,1098,0,0,0
112,67470.890543588,1098,0,0,0
77,67470.890549459,1098,1,5,440
77,67470.894538519,666,1,5,439
216,67470.894550546,1098,0,0,0
77,67470.90467523,666,1,19,1351
77,67470.904680792,666,1,5,439
216,67470.904705771,1098,0,0,0
40,67470.904709338,1098,1,5,439
77,67470.91463263,666,1,19,1351
77,67470.914637237,666,1,5,439
216,67470.914648609,1098,0,0,0
124,67470.928477275,666,0,0,0
216,67470.928497691,1098,0,0,0
40,67470.928501821,1098,1,5,439
77,67470.934444053,666,1,19,1351
77,67470.934501548,666,1,5,439
216,67470.934509498,1098,0,0,0
77,67470.944438427,666,1,19,1351
77,67470.944443588,666,1,5,439
216,67470.944456302,1098,0,0,0
40,67470.944459818,1098,1,5,439
216,67470.954949777,1098,0,0,0
40,67470.954953029,1098,1,5,439
77,67470.954979996,666,1,19,1351
77,67470.954984766,666,1,5,439
216,67470.96536928,1098,0,0,0
40,67470.965373231,1098,1,5,439
77,67470.974507155,666,1,19,1351
77,67470.974512029,666,1,5,439
216,67470.974524062,1098,0,0,0
216,67470.974554258,1098,0,0,0
77,67470.974561595,1098,1,5,440
77,67470.974593398,1098,1,5,439
40,67470.974598659,1098,1,5,439
216,67470.984430504,1098,0,0,0
40,67470.984433623,1098,1,5,439
216,67470.994486179,1098,0,0,0
40,67470.994489773,1098,1,5,439
216,67470.994516965,1098,0,0,0
77,67470.994523706,1098,1,5,440
77,67470.99456021,1098,1,5,439
40,67470.994563273,1098,1,5,439
216,67471.005843493,1098,0,0,0
40,67471.0058481,1098,1,5,439
77,67471.015125176,666,1,19,1351
77,67471.015142279,666,1,5,439
216,67471.015155329,1098,0,0,0
216,67471.024468067,1098,0,0,0
40,67471.024472005,1098,1,5,439
216,67471.024498768,1098,0,0,0
77,67471.02450594,1098,1,5,440
77,67471.024527974,1098,1,5,439
40,67471.024530536,1098,1,5,439
216,67471.034768539,1098,0,0,0
40,67471.034772574,1098,1,5,439
77,67471.034780222,666,1,19,1351
77,67471.045136133,666,1,5,439
216,67471.045143142,1098,0,0,0
40,67471.045147339,1098,1,5,439
77,67471.045156015,666,1,19,1351
77,67471.054806175,666,1,5,439
216,67471.054813989,1098,0,0,0
77,67471.06444406,666,1,19,1351
77,67471.064449292,666,1,5,439
216,67471.064485004,1098,0,0,0
40,67471.064488869,1098,1,5,439
216,67471.064516351,1098,0,0,0
77,67471.064522652,1098,1,5,440
77,67471.064545222,1098,1,5,439
40,67471.064547866,1098,1,5,439
216,67471.074431443,1098,0,0,0
77,67471.074458641,666,1,19,1351
77,67471.074463333,666,1,5,439
216,67471.085498653,1098,0,0,0
40,67471.085502723,1098,1,5,439
124,67471.085513397,666,0,0,0
124,67471.085529552,666,0,0,0
77,67471.094447617,666,1,19,1351
77,67471.094452438,666,1,5,439
124,67471.094466135,666,0,0,0
124,67471.094484882,666,0,0,0
124,67471.094494152,666,0,0,0
124,67471.09450351,666,0,0,0
216,67471.094512792,1098,0,0,0
216,67471.104479844,1098,0,0,0
40,67471.104483914,1098,1,5,439
77,67471.115422369,666,1,19,1351
77,67471.115427452,666,1,5,439
216,67471.115439614,1098,0,0,0
40,67471.115443359,1098,1,5,439
77,67471.11547224,666,1,19,1351
77,67471.115475784,666,1,5,439
216,67471.125174361,1098,0,0,0
77,67471.125182882,1098,1,5,440
77,67471.125182882,1098,1,5,440
216,67471.125214944,1098,0,0,0
124,67471.125240757,666,0,0,0
77,67471.125255495,1098,1,5,439
77,67471.125255495,1098,1,5,439
40,67471.125259018,1098,1,5,439
216,67471.130274156,1098,0,0,0
77,67471.130280673,1098,1,21,1542
77,67471.130343597,666,1,5,439
43,67471.13074179,566,22,385,31919
13,67471.132807889,566,4,48,3849
5,67471.132853498,566,2,38,3222
5,67471.132863301,566,2,38,3213
193,67471.13288097,566,4,85,6933
69,67471.132885974,566,1,5,439
163,67471.132891686,566,4,48,3872
28,67471.132893721,566,1,5,439
5,67471.132902274,566,2,38,3222
193,67471.132916177,566,4,127,10629
222,67471.132921861,566,2,93,5010
69,67471.132926016,566,1,5,439
163,67471.132929843,566,4,48,3862
163,67471.132940668,566,4,48,3874
168,67471.132947318,566,0,0,0
163,67471.132954455,566,4,50,3970
163,67471.132964024,566,4,50,3976
28,67471.132975146,566,1,5,439
5,67471.13298889,566,2,38,3222
193,67471.133000932,566,4,117,9603
222,67471.133005257,566,2,93,4916
69,67471.133009186,566,1,5,439
163,67471.133015125,566,4,51,4024
168,67471.133019852,566,0,0,0
163,67471.133024126,566,4,51,4022
28,67471.13303939,566,1,5,439
5,67471.133050284,566,2,38,3222
193,67471.13306268,566,4,131,10795
222,67471.133066965,566,2,93,4882
69,67471.133070629,566,1,5,439
163,67471.133075796,566,4,51,4027
168,67471.133080758,566,0,0,0
163,67471.133085092,566,4,51,4028
28,67471.133101822,566,1,5,439
5,67471.133115296,566,2,38,3222
193,67471.133126797,566,4,137,11465
222,67471.133130853,566,2,93,4942
69,67471.133134383,566,1,5,439
163,67471.133143094,566,4,51,4010
168,67471.133147789,566,0,0,0
163,67471.133153092,566,4,51,4058
163,67471.133162065,566,4,51,4023
28,67471.133175274,566,1,5,439
5,67471.133192033,566,2,38,3222
193,67471.133203066,566,4,117,9561
222,67471.133206966,566,2,93,4891
69,67471.133210486,566,1,5,439
163,67471.133216358,566,4,51,4003
168,67471.133221862,566,0,0,0
163,67471.133226022,566,4,51,4010
28,67471.13324148,566,1,5,439
5,67471.133252186,566,2,38,3222
193,67471.133264707,566,4,127,10693
222,67471.133268718,566,2,93,4932
69,67471.133272201,566,1,5,439
163,67471.133277295,566,4,51,4000
168,67471.133282463,566,0,0,0
163,67471.133286682,566,4,51,4007
28,67471.133302329,566,1,5,439
5,67471.133316531,566,2,38,3222
193,67471.133326898,566,4,123,10239
222,67471.133331175,566,2,93,4930
69,67471.133334574,566,1,5,439
163,67471.133338962,566,4,51,4015
163,67471.133346595,566,4,51,3991
168,67471.133351158,566,0,0,0
163,67471.133355295,566,4,51,3995
28,67471.133370496,566,1,5,439
5,67471.133384006,566,2,38,3222
193,67471.133395897,566,4,133,10971
222,67471.133400409,566,2,93,4861
69,67471.133404021,566,1,5,439
163,67471.133409661,566,4,51,4040
168,67471.133415174,566,0,0,0
163,67471.133420009,566,4,51,3989
163,67471.133429097,566,4,51,4012
28,67471.133440934,566,1,5,439
5,67471.133458884,566,2,38,3222
193,67471.133470927,566,4,115,9371
222,67471.133474832,566,2,93,4918
69,67471.133478484,566,1,5,439
163,67471.133483563,566,4,51,4032
168,67471.133488934,566,0,0,0
163,67471.133492749,566,4,52,4077
28,67471.133508648,566,1,5,439
5,67471.133522295,566,2,38,3222
193,67471.133531854,566,4,123,10165
222,67471.133535903,566,2,93,4936
69,67471.133539136,566,1,5,439
163,67471.133548511,566,4,52,4055
168,67471.133553054,566,0,0,0
163,67471.133556906,566,4,52,4074
28,67471.133571737,566,1,5,439
5,67471.133584957,566,2,38,3222
193,67471.133595834,566,4,115,9351
222,67471.133600144,566,2,93,4989
69,67471.133603683,566,1,5,439
163,67471.133608755,566,4,52,4049
168,67471.133613368,566,0,0,0
163,67471.133618316,566,4,52,4062
163,67471.133628232,566,4,52,4079
28,67471.13363931,566,1,5,439
163,67471.13368682,566,4,52,4069
163,67471.133715406,566,4,52,4069
399,67471.133723208,566,0,0,0
168,67471.133852132,566,0,0,0
168,67471.133864133,566,0,0,0
168,67471.133891067,566,0,0,0
168,67471.140923371,566,0,0,0
168,67471.141031938,566,0,0,0
168,67471.141046041,566,0,0,0
168,67471.141129868,566,0,0,0
168,67471.141147723,566,0,0,0
168,67471.141550223,566,0,0,0
168,67471.141627868,566,0,0,0
168,67471.141641275,566,0,0,0
168,67471.141938558,566,0,0,0
168,67471.14194914,566,0,0,0
183,67471.141959971,566,4,41,3441
273,67471.141965928,566,0,0,0
271,67471.141967774,566,0,0,0
240,67471.141977761,566,0,0,0
240,67471.141979235,566,0,0,0
242,67471.141980684,566,0,0,0
107,67471.141991511,566,3,24,1752
13,67471.142104231,566,4,52,4068
13,67471.142108575,566,4,52,4073
77,67471.142207518,566,1,5,439
77,67471.142266639,566,1,5,439
127,67471.142321096,566,1,15,1103
33,67471.142329847,566,1,10,757
28,67471.142335741,566,1,5,439
326,67471.142398293,566,2,31,2543
326,67471.142410405,566,2,28,2571
193,67471.1424296,566,4,74,6305
69,67471.14243906,566,1,5,439
222,67471.142448325,566,2,94,7763
193,67471.142493178,566,4,113,9283
69,67471.142496976,566,1,5,439
85,67471.142535203,566,1,7,539
85,67471.142544764,566,1,5,439
28,67471.142548385,566,1,5,439
326,67471.142570911,566,2,39,3588
193,67471.142578101,566,4,96,8340
69,67471.142582156,566,1,5,439
222,67471.142589587,566,2,55,5174
222,67471.14259826,566,2,11,942
28,67471.142603131,566,1,5,439
326,67471.142614357,566,2,38,3522
193,67471.142620801,566,4,94,8208
69,67471.142624009,566,1,5,439
222,67471.142627072,566,2,94,7623
222,67471.14263109,566,2,11,942
28,67471.142632993,566,1,5,439
222,67471.142636745,566,2,11,942
28,67471.142638306,566,1,5,439
326,67471.142644495,566,2,33,2725
326,67471.142662617,566,2,38,3262
89,67471.142666442,566,1,12,1065
319,67471.142688566,566,1,9,634
29,67471.142705126,566,2,61,4971
28,67471.142709041,566,1,5,439
319,67471.142716919,566,1,9,634
29,67471.142721502,566,2,61,4971
28,67471.14272372,566,1,5,439
193,67471.142748337,566,4,89,7583
69,67471.142752807,566,1,5,439
222,67471.14275668,566,2,93,8248
222,67471.14276432,566,2,11,942
28,67471.142766414,566,1,5,439
193,67471.142781651,566,4,85,6933
69,67471.142784551,566,1,5,439
163,67471.142790441,566,4,52,4076
28,67471.142791995,566,1,5,439
5,67471.142799937,566,2,38,3222
193,67471.142811582,566,4,133,11303
222,67471.142815683,566,2,93,4958
69,67471.142818968,566,1,5,439
163,67471.142828321,566,4,52,4068
168,67471.142835447,566,0,0,0
163,67471.142840691,566,4,52,4044
28,67471.142858753,566,1,5,439
5,67471.142873531,566,2,38,3222
193,67471.142886367,566,4,119,9809
222,67471.142890548,566,2,93,5001
69,67471.142894152,566,1,5,439
163,67471.14290111,566,4,52,4064
168,67471.142907366,566,0,0,0
163,67471.142913625,566,4,52,4062
163,67471.142924267,566,4,52,4075
28,67471.14293505,566,1,5,439
168,67471.142969051,566,0,0,0
168,67471.142978407,566,0,0,0
183,67471.142989487,566,4,41,3439
193,67471.143007843,566,4,85,6933
69,67471.143011299,566,1,5,439
