syscall,time,process,fields,length,value
77,63686.332813974,666,1,19,1351
77,63686.353222873,666,1,5,439
124,63686.353338451,666,0,0,0
77,63686.364173756,666,1,19,1351
77,63686.384752282,666,1,5,439
40,63686.392312954,666,1,5,439
77,63686.392460536,666,1,19,1351
77,63686.492494058,666,1,5,439
124,63686.492712518,666,0,0,0
124,63686.492775455,666,0,0,0
77,63686.502644507,666,1,19,1351
77,63686.523741744,666,1,5,439
124,63686.532892966,666,0,0,0
77,63686.533942939,666,1,19,1351
77,63686.762217116,666,1,5,439
124,63686.77247341,666,0,0,0
77,63686.772500869,666,1,19,1351
77,63686.772507054,666,1,5,439
124,63686.782630702,666,0,0,0
124,63686.782660922,666,0,0,0
77,63686.78267577,666,1,19,1351
77,63686.782681754,666,1,5,439
124,63686.792627537,666,0,0,0
124,63686.79265472,666,0,0,0
77,63686.792770672,666,1,19,1351
77,63686.82354171,666,1,5,439
124,63686.832572209,666,0,0,0
77,63686.833750455,666,1,19,1351
77,63686.843943959,666,1,5,439
124,63686.853639954,666,0,0,0
77,63686.854101043,666,1,19,1351
77,63686.983106476,666,1,5,439
124,63686.992950086,666,0,0,0
124,63686.992982922,666,0,0,0
77,63686.993225491,666,1,19,1351
77,63687.024047401,666,1,5,439
124,63687.03311287,666,0,0,0
77,63687.034256471,666,1,19,1351
77,63687.10611457,666,1,5,439
185,63687.112682492,666,1,5,439
108,63687.112720854,666,0,0,0
251,63687.112729895,666,0,0,0
77,63687.11634014,666,1,19,1351
77,63687.271853106,666,1,5,439
124,63687.272533814,666,0,0,0
77,63687.281989541,666,1,19,1351
77,63687.281998903,666,1,5,439
124,63687.282867118,666,0,0,0
124,63687.282892688,666,0,0,0
77,63687.292188879,666,1,19,1351
77,63687.292195543,666,1,5,439
124,63687.292798845,666,0,0,0
124,63687.292829927,666,0,0,0
77,63687.298079583,666,1,19,1351
77,63687.324682502,666,1,5,439
124,63687.332759086,666,0,0,0
77,63687.33278037,666,1,19,1351
77,63687.35302665,666,1,5,439
124,63687.353863472,666,0,0,0
77,63687.354807563,666,1,19,1351
77,63687.384654857,666,1,5,439
40,63687.393257158,666,1,5,439
77,63687.394840829,666,1,19,1351
77,63687.487406801,666,1,5,439
124,63687.493177698,666,0,0,0
124,63687.493207647,666,0,0,0
77,63687.497703845,666,1,19,1351
77,63687.529147471,666,1,5,439
124,63687.533189839,666,0,0,0
77,63687.539400962,666,1,19,1351
77,63687.772175126,666,1,5,439
124,63687.773965078,666,0,0,0
77,63687.782375496,666,1,19,1351
77,63687.78238412,666,1,5,439
124,63687.783070157,666,0,0,0
124,63687.783096016,666,0,0,0
77,63687.792517976,666,1,19,1351
77,63687.792526696,666,1,5,439
124,63687.793047988,666,0,0,0
124,63687.793068216,666,0,0,0
77,63687.799274721,666,1,19,1351
77,63687.826044793,666,1,5,439
124,63687.832999966,666,0,0,0
77,63687.833127442,666,1,19,1351
77,63687.844086948,666,1,5,439
124,63687.862358645,666,0,0,0
77,63687.862376998,666,1,19,1351
77,63687.984484755,666,1,5,439
124,63688.000485682,666,0,0,0
124,63688.000508547,666,0,0,0
77,63688.00051808,666,1,19,1351
77,63688.032498114,666,1,5,439
124,63688.040692309,666,0,0,0
77,63688.04071014,666,1,19,1351
77,63688.068794509,666,1,5,439
27,63688.073387262,1098,21,465,37290
271,63688.07340085,1098,0,0,0
163,63688.073406276,1098,4,53,4103
183,63688.073412473,1098,4,42,3473
183,63688.073415262,1098,4,42,3475
168,63688.073417613,1098,0,0,0
311,63688.073428323,1098,0,0,0
311,63688.073429622,1098,0,0,0
242,63688.073431299,1098,0,0,0
112,63688.073432826,1098,0,0,0
77,63688.073439835,1098,1,5,440
77,63688.075391335,1098,1,5,439
27,63688.075397362,1098,21,466,37334
271,63688.075412653,1098,0,0,0
163,63688.075419303,1098,4,53,4099
183,63688.075425643,1098,4,42,3491
168,63688.075428698,1098,0,0,0
311,63688.075437449,1098,0,0,0
311,63688.075438816,1098,0,0,0
242,63688.075440877,1098,0,0,0
112,63688.075442289,1098,0,0,0
216,63688.075478739,1098,0,0,0
77,63688.075512667,1098,1,5,439
77,63688.075884417,1098,1,5,439
216,63688.086544489,1098,0,0,0
40,63688.086547933,1098,1,5,439
77,63688.086555489,666,1,19,1351
77,63688.086560747,666,1,5,439
216,63688.092535164,1098,0,0,0
216,63688.102357537,1098,0,0,0
40,63688.1023612,1098,1,5,439
216,63688.102388476,1098,0,0,0
77,63688.102394871,1098,1,5,440
77,63688.102433057,1098,1,5,439
242,63688.102447789,1098,0,0,0
163,63688.102453707,1098,4,53,4128
168,63688.102458735,1098,0,0,0
27,63688.102489981,1098,21,468,37460
242,63688.102503492,1098,0,0,0
27,63688.102730317,1098,21,466,37348
271,63688.102740983,1098,0,0,0
163,63688.102746097,1098,4,53,4074
168,63688.102749419,1098,0,0,0
311,63688.102756297,1098,0,0,0
311,63688.102757677,1098,0,0,0
242,63688.102759453,1098,0,0,0
112,63688.102760837,1098,0,0,0
77,63688.102768553,1098,1,5,440
77,63688.102768553,1098,1,5,440
216,63688.112367889,1098,0,0,0
40,63688.112372273,1098,1,5,439
77,63688.11240324,666,1,19,1351
77,63688.112409047,666,1,5,439
216,63688.123560208,1098,0,0,0
40,63688.123564536,1098,1,5,439
216,63688.123599641,1098,0,0,0
77,63688.1236088,1098,1,5,440
77,63688.12363752,666,1,5,439
185,63688.123648551,666,1,5,439
108,63688.123670023,666,0,0,0
251,63688.123674579,666,0,0,0
77,63688.123691469,1098,1,5,439
77,63688.123691469,1098,1,5,439
40,63688.123695385,1098,1,5,439
216,63688.132333902,1098,0,0,0
216,63688.143339822,1098,0,0,0
40,63688.143343997,1098,1,5,439
216,63688.14338004,1098,0,0,0
77,63688.143389006,1098,1,5,440
77,63688.143472373,1098,1,5,439
40,63688.143475839,1098,1,5,439
216,63688.152335413,1098,0,0,0
216,63688.163432478,1098,0,0,0
40,63688.163436961,1098,1,5,439
216,63688.163469771,1098,0,0,0
77,63688.163478891,1098,1,5,440
77,63688.163518021,1098,1,5,439
40,63688.163521389,1098,1,5,439
216,63688.172357042,1098,0,0,0
77,63688.172393871,666,1,19,1351
77,63688.172399754,666,1,5,439
216,63688.182478344,1098,0,0,0
40,63688.182481963,1098,1,5,439
216,63688.182510672,1098,0,0,0
77,63688.182518901,1098,1,5,440
77,63688.182559129,1098,1,5,439
40,63688.182562479,1098,1,5,439
216,63688.202168845,1098,0,0,0
40,63688.202177436,1098,1,5,439
77,63688.202371049,666,1,19,1351
77,63688.202379916,666,1,5,439
216,63688.202393623,1098,0,0,0
77,63688.202401831,1098,1,5,440
77,63688.202401831,1098,1,5,440
216,63688.202427838,1098,0,0,0
77,63688.20244894,1098,1,5,439
77,63688.20244894,1098,1,5,439
40,63688.202453118,1098,1,5,439
216,63688.213410545,1098,0,0,0
40,63688.213414431,1098,1,5,439
77,63688.222333208,666,1,19,1351
77,63688.222352374,666,1,5,439
216,63688.222361297,1098,0,0,0
216,63688.222388461,1098,0,0,0
77,63688.222394399,1098,1,5,440
77,63688.222414906,1098,1,5,439
40,63688.222417802,1098,1,5,439
216,63688.232421253,1098,0,0,0
40,63688.232424834,1098,1,5,439
77,63688.242332197,666,1,19,1351
77,63688.242337289,666,1,5,439
216,63688.242348879,1098,0,0,0
216,63688.252958072,1098,0,0,0
40,63688.252962118,1098,1,5,439
77,63688.252971492,666,1,19,1351
77,63688.26233483,666,1,5,439
216,63688.262346329,1098,0,0,0
216,63688.272328449,1098,0,0,0
40,63688.272332415,1098,1,5,439
77,63688.282331121,666,1,19,1351
77,63688.282336126,666,1,5,439
216,63688.282347581,1098,0,0,0
40,63688.282351264,1098,1,5,439
77,63688.28238102,666,1,19,1351
77,63688.28238498,666,1,5,439
124,63688.282409637,666,0,0,0
216,63688.285264947,1098,0,0,0
216,63688.285297241,1098,0,0,0
77,63688.285304554,1098,1,5,440
77,63688.285304554,1098,1,5,440
124,63688.285316697,666,0,0,0
124,63688.285333922,666,0,0,0
77,63688.285343612,1098,1,5,439
77,63688.285343612,1098,1,5,439
40,63688.285346971,1098,1,5,439
216,63688.29234869,1098,0,0,0
40,63688.292352093,1098,1,5,439
77,63688.302345589,666,1,19,1351
77,63688.302350843,666,1,5,439
216,63688.302362489,1098,0,0,0
40,63688.302365944,1098,1,5,439
216,63688.302391961,1098,0,0,0
77,63688.302399221,1098,1,5,440
77,63688.302399221,1098,1,5,440
124,63688.302423694,666,0,0,0
124,63688.302439842,666,0,0,0
77,63688.302448174,1098,1,5,439
77,63688.302448174,1098,1,5,439
40,63688.30245148,1098,1,5,439
216,63688.312328757,1098,0,0,0
216,63688.323033082,1098,0,0,0
40,63688.323036674,1098,1,5,439
77,63688.323043435,1098,1,5,440
77,63688.323065808,1098,1,5,439
40,63688.32306821,1098,1,5,439
216,63688.327668456,1098,0,0,0
77,63688.327706596,1098,1,21,1542
77,63688.327720135,1098,1,21,1542
43,63688.328348961,566,22,385,32255
13,63688.331034467,566,4,48,3850
5,63688.331085709,566,2,38,3222
5,63688.33109229,566,2,38,3213
193,63688.331115168,566,4,85,6933
69,63688.331120299,566,1,5,439
163,63688.331126039,566,4,48,3864
28,63688.331128039,566,1,5,439
5,63688.33113631,566,2,38,3222
193,63688.331152074,566,4,127,10629
222,63688.331158197,566,2,93,5010
69,63688.331162418,566,1,5,439
163,63688.331166677,566,4,48,3861
163,63688.331178235,566,4,48,3866
168,63688.331186067,566,0,0,0
163,63688.331193501,566,4,50,3973
163,63688.331203577,566,4,50,3986
28,63688.331214825,566,1,5,439
5,63688.3312303,566,2,38,3222
193,63688.331244105,566,4,117,9603
222,63688.33124906,566,2,93,4916
69,63688.331253115,566,1,5,439
163,63688.331259185,566,4,51,4012
168,63688.331265329,566,0,0,0
163,63688.331269825,566,4,51,4032
28,63688.331285666,566,1,5,439
5,63688.331297887,566,2,38,3222
193,63688.33130986,566,4,131,10795
222,63688.331313949,566,2,93,4882
69,63688.331317678,566,1,5,439
163,63688.331323211,566,4,51,4008
168,63688.331329303,566,0,0,0
163,63688.33133334,566,4,51,4025
28,63688.331350831,566,1,5,439
5,63688.33136469,566,2,38,3222
193,63688.331374752,566,4,137,11465
222,63688.331378555,566,2,93,4942
69,63688.331381746,566,1,5,439
163,63688.33139121,566,4,51,4036
168,63688.331397027,566,0,0,0
163,63688.331402,566,4,51,4016
163,63688.331411061,566,4,51,4019
28,63688.33142448,566,1,5,439
5,63688.331441864,566,2,38,3222
193,63688.33145286,566,4,117,9561
222,63688.331456746,566,2,93,4891
69,63688.331460401,566,1,5,439
163,63688.331466023,566,4,51,4028
168,63688.331471039,566,0,0,0
163,63688.331475063,566,4,51,4013
28,63688.331490241,566,1,5,439
5,63688.331501402,566,2,38,3222
193,63688.331514508,566,4,127,10693
222,63688.3315186,566,2,93,4932
69,63688.331522075,566,1,5,439
163,63688.331527123,566,4,51,4018
168,63688.331532958,566,0,0,0
163,63688.331537031,566,4,51,4032
28,63688.331553307,566,1,5,439
5,63688.331568012,566,2,38,3222
193,63688.331580316,566,4,123,10239
222,63688.331584183,566,2,93,4930
69,63688.331587565,566,1,5,439
163,63688.331591935,566,4,51,4011
163,63688.331599518,566,4,51,4002
168,63688.331603635,566,0,0,0
163,63688.33160751,566,4,51,4013
28,63688.331622962,566,1,5,439
5,63688.331638206,566,2,38,3222
193,63688.331651763,566,4,133,10971
222,63688.331656007,566,2,93,4861
69,63688.33165984,566,1,5,439
163,63688.33166589,566,4,51,3985
168,63688.331670872,566,0,0,0
163,63688.331676094,566,4,51,4000
163,63688.331686416,566,4,51,4014
28,63688.331698163,566,1,5,439
5,63688.331716368,566,2,38,3222
193,63688.331728106,566,4,115,9371
222,63688.331732035,566,2,93,4918
69,63688.331735521,566,1,5,439
163,63688.331741017,566,4,51,4034
168,63688.331746297,566,0,0,0
163,63688.331750377,566,4,52,4066
28,63688.331766569,566,1,5,439
5,63688.331785743,566,2,38,3222
193,63688.331795071,566,4,123,10165
222,63688.331799112,566,2,93,4936
69,63688.331802651,566,1,5,439
163,63688.331811754,566,4,52,4073
168,63688.331817095,566,0,0,0
163,63688.331821319,566,4,52,4090
28,63688.331836195,566,1,5,439
5,63688.331849734,566,2,38,3222
193,63688.331861749,566,4,115,9351
222,63688.331865866,566,2,93,4989
69,63688.331869422,566,1,5,439
163,63688.331875241,566,4,52,4065
168,63688.331881002,566,0,0,0
163,63688.331886132,566,4,52,4092
163,63688.331895572,566,4,52,4080
28,63688.331906707,566,1,5,439
163,63688.331954229,566,4,52,4063
163,63688.331982779,566,4,52,4063
399,63688.331990949,566,0,0,0
168,63688.332124502,566,0,0,0
168,63688.332137018,566,0,0,0
168,63688.332166145,566,0,0,0
77,63688.333041179,666,1,19,1351
77,63688.333046413,666,1,5,439
168,63688.333806585,566,0,0,0
168,63688.333913583,566,0,0,0
168,63688.333926859,566,0,0,0
168,63688.334011711,566,0,0,0
168,63688.334029302,566,0,0,0
168,63688.3344423,566,0,0,0
168,63688.334526067,566,0,0,0
168,63688.334540097,566,0,0,0
168,63688.33484336,566,0,0,0
168,63688.33485328,566,0,0,0
183,63688.334865885,566,4,41,3436
273,63688.334872127,566,0,0,0
271,63688.334874046,566,0,0,0
240,63688.334885108,566,0,0,0
240,63688.334886843,566,0,0,0
242,63688.334888725,566,0,0,0
107,63688.334899674,566,3,24,1752
13,63688.335014755,566,4,52,4064
13,63688.3350192,566,4,52,4062
77,63688.335128512,566,1,5,439
77,63688.335186537,566,1,5,439
127,63688.335242774,566,1,15,1103
33,63688.335247897,566,1,10,757
28,63688.335250911,566,1,5,439
326,63688.335318581,566,2,31,2543
326,63688.335330013,566,2,28,2571
193,63688.335349139,566,4,74,6305
69,63688.335358546,566,1,5,439
222,63688.335367801,566,2,94,7763
193,63688.335398851,566,4,113,9283
69,63688.335402346,566,1,5,439
85,63688.335441466,566,1,7,539
85,63688.335451225,566,1,5,439
28,63688.335454792,566,1,5,439
326,63688.33547777,566,2,39,3588
193,63688.335485468,566,4,96,8340
69,63688.335489251,566,1,5,439
222,63688.335496364,566,2,55,5174
222,63688.335502551,566,2,11,942
28,63688.335507645,566,1,5,439
326,63688.335518778,566,2,38,3522
193,63688.335524988,566,4,94,8208
69,63688.335527822,566,1,5,439
222,63688.335530908,566,2,94,7623
222,63688.335535059,566,2,11,942
28,63688.335536974,566,1,5,439
222,63688.335540723,566,2,11,942
28,63688.335542257,566,1,5,439
326,63688.335547734,566,2,33,2725
326,63688.335562773,566,2,38,3262
89,63688.335566598,566,1,12,1065
319,63688.335592617,566,1,9,634
29,63688.335610002,566,2,61,4965
28,63688.335613713,566,1,5,439
319,63688.335621164,566,1,9,634
29,63688.33562575,566,2,61,4965
28,63688.335627838,566,1,5,439
193,63688.335648396,566,4,89,7583
69,63688.335653044,566,1,5,439
222,63688.33565667,566,2,93,8248
222,63688.335664158,566,2,11,942
28,63688.335666183,566,1,5,439
193,63688.335679093,566,4,85,6933
69,63688.335681626,566,1,5,439
163,63688.335687427,566,4,52,4071
28,63688.335688959,566,1,5,439
5,63688.335697224,566,2,38,3222
193,63688.335709439,566,4,133,11303
222,63688.335713255,566,2,93,4958
69,63688.335716482,566,1,5,439
163,63688.335725547,566,4,52,4062
168,63688.335731686,566,0,0,0
