syscall,time,process,fields,length,value
77,66569.625319376,666,1,19,1351
77,66569.718637769,666,1,5,439
124,66569.723637902,666,0,0,0
77,66569.725518418,666,1,19,1351
77,66569.743383158,666,1,5,439
124,66569.752226182,666,0,0,0
124,66569.752247533,666,0,0,0
77,66569.754691025,666,1,19,1351
77,66569.774932242,666,1,5,439
124,66569.783419245,666,0,0,0
124,66569.783445225,666,0,0,0
77,66569.785040758,666,1,19,1351
77,66569.785049679,666,1,5,439
124,66569.793348309,666,0,0,0
77,66569.799357781,666,1,19,1351
77,66569.799363793,666,1,5,439
124,66569.80790885,666,0,0,0
77,66569.809524969,666,1,19,1351
77,66569.81375472,666,1,5,439
124,66569.821988041,666,0,0,0
124,66569.822015568,666,0,0,0
77,66569.822030119,666,1,19,1351
77,66569.825735011,666,1,5,439
124,66569.826987882,666,0,0,0
77,66569.832089016,666,1,19,1351
77,66569.862826858,666,1,5,439
185,66569.864779779,666,1,5,439
108,66569.864821081,666,0,0,0
251,66569.864828712,666,0,0,0
77,66569.873092508,666,1,19,1351
77,66570.1722018,666,1,5,439
40,66570.182451463,666,1,5,439
77,66570.182496856,666,1,19,1351
77,66570.223546348,666,1,5,439
124,66570.223780318,666,0,0,0
77,66570.233422345,666,1,19,1351
77,66570.251869981,666,1,5,439
124,66570.253388117,666,0,0,0
124,66570.253418189,666,0,0,0
77,66570.263471344,666,1,19,1351
77,66570.283382523,666,1,5,439
124,66570.293377546,666,0,0,0
124,66570.293399172,666,0,0,0
124,66570.303358969,666,0,0,0
77,66570.303376089,666,1,19,1351
77,66570.303411498,666,1,5,439
124,66570.313380665,666,0,0,0
77,66570.323353392,666,1,19,1351
77,66570.323359737,666,1,5,439
124,66570.323388405,666,0,0,0
124,66570.323401275,666,0,0,0
77,66570.323409372,666,1,19,1351
77,66570.323411294,666,1,5,439
124,66570.333351231,666,0,0,0
77,66570.343352011,666,1,19,1351
77,66570.373460294,666,1,5,439
27,66570.382948204,1098,21,462,36631
271,66570.382957322,1098,0,0,0
163,66570.382962796,1098,4,53,4126
183,66570.382969149,1098,4,42,3479
183,66570.382971764,1098,4,42,3483
168,66570.382974166,1098,0,0,0
311,66570.382985624,1098,0,0,0
311,66570.382987,1098,0,0,0
242,66570.382988614,1098,0,0,0
112,66570.382989979,1098,0,0,0
77,66570.382996667,1098,1,5,440
77,66570.382996667,1098,1,5,440
27,66570.385993415,1098,21,463,36661
271,66570.386000942,1098,0,0,0
163,66570.386005571,1098,4,53,4062
183,66570.386012186,1098,4,42,3481
168,66570.386014575,1098,0,0,0
311,66570.386023676,1098,0,0,0
311,66570.386024957,1098,0,0,0
242,66570.386026869,1098,0,0,0
112,66570.386028121,1098,0,0,0
77,66570.386036247,1098,1,5,440
77,66570.393697073,666,1,5,439
27,66570.393715697,1098,21,463,36675
271,66570.393728472,1098,0,0,0
163,66570.393733584,1098,4,53,4068
168,66570.393738189,1098,0,0,0
311,66570.393748236,1098,0,0,0
311,66570.393749553,1098,0,0,0
242,66570.393751394,1098,0,0,0
112,66570.393752806,1098,0,0,0
216,66570.403362245,1098,0,0,0
40,66570.40336539,1098,1,5,439
216,66570.413340321,1098,0,0,0
77,66570.413372583,666,1,19,1351
77,66570.413377728,666,1,5,439
216,66570.426442517,1098,0,0,0
40,66570.42644624,1098,1,5,439
77,66570.433345013,666,1,19,1351
77,66570.433383649,666,1,5,439
216,66570.43339166,1098,0,0,0
216,66570.433419331,1098,0,0,0
77,66570.433425361,1098,1,5,440
77,66570.433456099,1098,1,5,439
40,66570.433460989,1098,1,5,439
216,66570.443341525,1098,0,0,0
40,66570.44334424,1098,1,5,439
77,66570.453336433,666,1,19,1351
77,66570.453341558,666,1,5,439
216,66570.453353946,1098,0,0,0
40,66570.453357021,1098,1,5,439
77,66570.453371612,666,1,19,1351
77,66570.464313806,666,1,5,439
216,66570.464325643,1098,0,0,0
40,66570.46432955,1098,1,5,439
77,66570.464337319,666,1,19,1351
77,66570.473374573,666,1,5,439
216,66570.473387845,1098,0,0,0
216,66570.473415571,1098,0,0,0
77,66570.473421696,1098,1,5,440
77,66570.473442615,1098,1,5,439
40,66570.473445365,1098,1,5,439
216,66570.483445037,1098,0,0,0
40,66570.483448964,1098,1,5,439
77,66570.493336323,666,1,19,1351
77,66570.493341389,666,1,5,439
216,66570.493352706,1098,0,0,0
216,66570.493387157,1098,0,0,0
77,66570.493393174,1098,1,5,440
77,66570.49341468,1098,1,5,439
40,66570.493417321,1098,1,5,439
216,66570.504214115,1098,0,0,0
40,66570.504218217,1098,1,5,439
77,66570.513935167,666,1,19,1351
77,66570.513940393,666,1,5,439
216,66570.513952955,1098,0,0,0
216,66570.515937912,1098,0,0,0
40,66570.515941699,1098,1,5,439
216,66570.515967761,1098,0,0,0
77,66570.515974613,1098,1,5,440
77,66570.515995672,1098,1,5,439
40,66570.515998151,1098,1,5,439
216,66570.52337266,1098,0,0,0
216,66570.5233998,1098,0,0,0
77,66570.523406157,1098,1,5,440
77,66570.52342757,1098,1,5,439
40,66570.523430034,1098,1,5,439
216,66570.53332828,1098,0,0,0
40,66570.53333109,1098,1,5,439
77,66570.533355102,666,1,19,1351
77,66570.533360117,666,1,5,439
216,66570.544012388,1098,0,0,0
40,66570.544015859,1098,1,5,439
77,66570.544023439,666,1,19,1351
77,66570.556828349,666,1,5,439
216,66570.556841375,1098,0,0,0
40,66570.556845202,1098,1,5,439
77,66570.563341697,666,1,19,1351
77,66570.563365177,666,1,5,439
216,66570.563371424,1098,0,0,0
216,66570.563398873,1098,0,0,0
