syscall,time,process,fields,length,value
77,66972.672761552,666,1,19,1351
77,66972.755489969,666,1,5,439
40,66972.75708153,666,1,5,439
77,66972.764064693,666,1,19,1351
77,66972.764072946,666,1,5,439
40,66972.766320583,666,1,5,439
77,66972.766348798,666,1,19,1351
77,66972.900317931,666,1,5,439
124,66972.903980387,666,0,0,0
124,66972.904011873,666,0,0,0
77,66972.91057938,666,1,19,1351
77,66972.921031289,666,1,5,439
124,66972.924057765,666,0,0,0
77,66972.931291938,666,1,19,1351
77,66972.941392009,666,1,5,439
124,66972.943977395,666,0,0,0
124,66972.944003743,666,0,0,0
77,66972.944521715,666,1,19,1351
77,66972.952242457,666,1,5,439
124,66972.953974145,666,0,0,0
77,66972.962404202,666,1,19,1351
77,66972.967134614,666,1,5,439
401,66972.967236079,666,3,95,4874
77,66972.972535541,666,1,19,1351
77,66972.972545334,666,1,5,439
74,66972.973206027,666,0,0,0
126,66972.973278257,666,0,0,0
124,66972.973302857,666,0,0,0
74,66972.975808339,666,0,0,0
77,66972.983627482,666,1,19,1351
77,66972.993920793,666,1,5,439
401,66972.993989359,666,2,93,4726
124,66972.994288806,666,0,0,0
74,66972.996323771,666,0,0,0
77,66973.006549558,666,1,19,1351
77,66973.098549373,666,1,5,439
124,66973.104096603,666,0,0,0
124,66973.104124136,666,0,0,0
77,66973.108674304,666,1,19,1351
77,66973.399066827,666,1,5,439
124,66973.404264037,666,0,0,0
124,66973.404295601,666,0,0,0
77,66973.409298134,666,1,19,1351
77,66973.419543505,666,1,5,439
124,66973.42430441,666,0,0,0
77,66973.42979689,666,1,19,1351
77,66973.44010362,666,1,5,439
124,66973.444221818,666,0,0,0
124,66973.444250585,666,0,0,0
77,66973.445839691,666,1,19,1351
77,66973.450300282,666,1,5,439
124,66973.454170002,666,0,0,0
77,66973.460547773,666,1,19,1351
77,66973.474499984,666,1,5,439
124,66973.47607834,666,0,0,0
77,66973.480992102,666,1,19,1351
77,66973.491259797,666,1,5,439
185,66973.494126599,666,1,5,439
108,66973.494171053,666,0,0,0
251,66973.494180154,666,0,0,0
124,66973.494345116,666,0,0,0
77,66973.501512931,666,1,19,1351
77,66973.593969132,666,1,5,439
124,66973.604245842,666,0,0,0
124,66973.604273548,666,0,0,0
77,66973.60428796,666,1,19,1351
77,66973.757111214,666,1,5,439
40,66973.759495958,666,1,5,439
77,66973.76734211,666,1,19,1351
77,66973.767351368,666,1,5,439
40,66973.767638722,666,1,5,439
77,66973.775271067,666,1,19,1351
77,66973.900696073,666,1,5,439
124,66973.904519729,666,0,0,0
124,66973.904549444,666,0,0,0
77,66973.913893842,666,1,19,1351
77,66973.913903387,666,1,5,439
124,66973.933865342,666,0,0,0
77,66973.933888151,666,1,19,1351
77,66973.933907388,666,1,5,439
124,66973.953872669,666,0,0,0
124,66973.953892522,666,0,0,0
77,66973.953903061,666,1,19,1351
77,66973.953941189,666,1,5,439
124,66973.954379451,666,0,0,0
77,66973.964032096,666,1,19,1351
77,66973.975782329,666,1,5,439
124,66973.976268344,666,0,0,0
77,66973.984506072,666,1,19,1351
77,66973.984515594,666,1,5,439
124,66973.994584576,666,0,0,0
77,66973.994611472,666,1,19,1351
77,66974.097048184,666,1,5,439
124,66974.104516874,666,0,0,0
124,66974.104543573,666,0,0,0
77,66974.107274724,666,1,19,1351
77,66974.400194128,666,1,5,439
124,66974.404773098,666,0,0,0
124,66974.404806217,666,0,0,0
77,66974.410435732,666,1,19,1351
77,66974.431014312,666,1,5,439
124,66974.434053421,666,0,0,0
77,66974.439778938,666,1,19,1351
77,66974.451667232,666,1,5,439
124,66974.454051726,666,0,0,0
124,66974.454079962,666,0,0,0
124,66974.454546394,666,0,0,0
77,66974.454977777,666,1,19,1351
77,66974.472219175,666,1,5,439
124,66974.476525483,666,0,0,0
77,66974.48322999,666,1,19,1351
77,66974.493417813,666,1,5,439
185,66974.494353917,666,1,5,439
108,66974.494399213,666,0,0,0
251,66974.494408969,666,0,0,0
124,66974.494756339,666,0,0,0
77,66974.503682332,666,1,19,1351
77,66974.595991681,666,1,5,439
124,66974.604793035,666,0,0,0
124,66974.604820516,666,0,0,0
77,66974.606179999,666,1,19,1351
77,66974.75418843,666,1,5,439
40,66974.761944049,666,1,5,439
77,66974.769350609,666,1,19,1351
77,66974.769392502,666,1,5,439
40,66974.769399398,666,1,5,439
77,66974.769412667,666,1,19,1351
77,66974.769414525,666,1,5,439
27,66974.779508225,1098,21,465,36938
271,66974.779516909,1098,0,0,0
163,66974.779521946,1098,4,53,4115
183,66974.779528027,1098,4,42,3475
183,66974.77953026,1098,4,42,3476
168,66974.779532441,1098,0,0,0
311,66974.77954331,1098,0,0,0
311,66974.779544474,1098,0,0,0
242,66974.779546063,1098,0,0,0
112,66974.779547441,1098,0,0,0
77,66974.779554399,1098,1,5,440
77,66974.779554399,1098,1,5,440
27,66974.780500043,1098,21,466,36974
271,66974.78050751,1098,0,0,0
163,66974.780512244,1098,4,53,4143
183,66974.780518343,1098,4,42,3476
183,66974.780521284,1098,4,42,3475
168,66974.780523635,1098,0,0,0
311,66974.780530988,1098,0,0,0
311,66974.780532341,1098,0,0,0
242,66974.780534057,1098,0,0,0
112,66974.780535451,1098,0,0,0
27,66974.78054316,1098,21,466,36985
271,66974.780550949,1098,0,0,0
163,66974.780554096,1098,4,53,4076
183,66974.780557442,1098,4,42,3473
168,66974.780559276,1098,0,0,0
311,66974.7805644,1098,0,0,0
311,66974.780565674,1098,0,0,0
242,66974.780567198,1098,0,0,0
112,66974.780568451,1098,0,0,0
77,66974.780577182,1098,1,5,440
