syscall,time,process,fields,length,value
77,62194.782848224,666,1,19,1351
77,62194.782853817,666,1,5,439
40,62194.787945161,666,1,5,439
77,62194.792975736,666,1,19,1351
77,62194.813386734,666,1,5,439
124,62194.82321379,666,0,0,0
124,62194.823237659,666,0,0,0
77,62194.823534022,666,1,19,1351
77,62194.833737993,666,1,5,439
124,62194.842926347,666,0,0,0
124,62194.842951887,666,0,0,0
124,62194.842965394,666,0,0,0
124,62194.842978632,666,0,0,0
124,62194.842991445,666,0,0,0
77,62194.843932113,666,1,19,1351
77,62194.874488335,666,1,5,439
124,62194.874495792,666,0,0,0
77,62194.874506257,666,1,19,1351
77,62194.902650752,666,1,5,439
124,62194.912870828,666,0,0,0
77,62194.912888075,666,1,19,1351
77,62195.082671865,666,1,5,439
27,62195.09199773,1098,21,465,36839
271,62195.09201082,1098,0,0,0
163,62195.092015837,1098,4,53,4121
183,62195.092022137,1098,4,42,3485
183,62195.092025027,1098,4,42,3479
168,62195.092027365,1098,0,0,0
311,62195.092037686,1098,0,0,0
311,62195.092039,1098,0,0,0
242,62195.092040652,1098,0,0,0
112,62195.092042007,1098,0,0,0
77,62195.092049068,1098,1,5,440
77,62195.10143459,666,1,5,439
27,62195.102029053,1098,21,466,36869
271,62195.102037239,1098,0,0,0
163,62195.102042484,1098,4,53,4084
183,62195.102050269,1098,4,42,3477
168,62195.102052973,1098,0,0,0
311,62195.102062213,1098,0,0,0
311,62195.102063594,1098,0,0,0
242,62195.102065752,1098,0,0,0
112,62195.102067317,1098,0,0,0
77,62195.102076956,1098,1,5,440
77,62195.102686349,666,1,5,439
27,62195.117713146,1098,21,466,36907
271,62195.117727616,1098,0,0,0
163,62195.117734096,1098,4,53,4112
168,62195.117738935,1098,0,0,0
311,62195.117750827,1098,0,0,0
311,62195.11775234,1098,0,0,0
242,62195.117754512,1098,0,0,0
112,62195.117755956,1098,0,0,0
77,62195.125638244,666,1,19,1351
77,62195.125643769,666,1,5,439
216,62195.125656819,1098,0,0,0
40,62195.125661098,1098,1,5,439
77,62195.13278962,666,1,19,1351
77,62195.132794927,666,1,5,439
216,62195.132819198,1098,0,0,0
216,62195.132864851,1098,0,0,0
77,62195.132872137,1098,1,5,440
77,62195.132909121,1098,1,5,439
40,62195.132915109,1098,1,5,439
216,62195.142637317,1098,0,0,0
40,62195.142640453,1098,1,5,439
77,62195.142665988,666,1,19,1351
77,62195.142670879,666,1,5,439
216,62195.153874472,1098,0,0,0
40,62195.153878687,1098,1,5,439
77,62195.153887833,666,1,19,1351
77,62195.162679405,666,1,5,439
216,62195.162687618,1098,0,0,0
216,62195.162721493,1098,0,0,0
77,62195.162779486,1098,1,5,440
77,62195.162805477,1098,1,5,439
40,62195.16280875,1098,1,5,439
216,62195.172646243,1098,0,0,0
40,62195.172649421,1098,1,5,439
77,62195.172684213,666,1,19,1351
77,62195.172705543,666,1,5,439
216,62195.18265041,1098,0,0,0
40,62195.182654219,1098,1,5,439
77,62195.182679213,666,1,19,1351
77,62195.182684439,666,1,5,439
216,62195.193656711,1098,0,0,0
40,62195.193660853,1098,1,5,439
77,62195.202660655,666,1,19,1351
77,62195.202665404,666,1,5,439
216,62195.202676078,1098,0,0,0
216,62195.202704535,1098,0,0,0
77,62195.202711372,1098,1,5,440
77,62195.20275403,1098,1,5,439
40,62195.202757775,1098,1,5,439
216,62195.212641155,1098,0,0,0
40,62195.212644337,1098,1,5,439
216,62195.222631693,1098,0,0,0
77,62195.222656583,666,1,19,1351
77,62195.22266158,666,1,5,439
216,62195.233396356,1098,0,0,0
40,62195.233400285,1098,1,5,439
77,62195.242716731,666,1,19,1351
77,62195.24273244,666,1,5,439
216,62195.242744379,1098,0,0,0
216,62195.242775469,1098,0,0,0
77,62195.242782804,1098,1,5,440
77,62195.242804153,1098,1,5,439
40,62195.242807146,1098,1,5,439
216,62195.252653318,1098,0,0,0
40,62195.252656297,1098,1,5,439
216,62195.252681691,1098,0,0,0
77,62195.252687052,1098,1,5,440
77,62195.252733038,666,1,5,439
124,62195.252769569,666,0,0,0
77,62195.252783529,1098,1,5,439
77,62195.252783529,1098,1,5,439
40,62195.252787547,1098,1,5,439
216,62195.26267183,1098,0,0,0
40,62195.262675189,1098,1,5,439
77,62195.262682323,666,1,19,1351
77,62195.273651358,666,1,5,439
216,62195.273663113,1098,0,0,0
40,62195.273667335,1098,1,5,439
77,62195.282644588,666,1,19,1351
77,62195.282669043,666,1,5,439
216,62195.282675701,1098,0,0,0
216,62195.282703283,1098,0,0,0
77,62195.282709546,1098,1,5,440
77,62195.282730661,1098,1,5,439
40,62195.282733863,1098,1,5,439
216,62195.292637388004,1098,0,0,0
40,62195.292640404,1098,1,5,439
77,62195.292648727,666,1,19,1351
77,62195.302642679,666,1,5,439
216,62195.302652782,1098,0,0,0
40,62195.302656275,1098,1,5,439
216,62195.313569352,1098,0,0,0
40,62195.313573235,1098,1,5,439
77,62195.313582021,666,1,19,1351
77,62195.32263997,666,1,5,439
216,62195.322648788,1098,0,0,0
216,62195.332635352,1098,0,0,0
40,62195.332638115,1098,1,5,439
124,62195.33264546,666,0,0,0
124,62195.332657811,666,0,0,0
216,62195.33919359,1098,0,0,0
77,62195.339215179,1098,1,21,1542
77,62195.339224576,1098,1,21,1542
43,62195.339708924,229,22,361,29320
319,62195.34124397,229,1,9,569
29,62195.341354957,229,2,59,3723
77,62195.341963209,666,1,19,1351
77,62195.34315543,666,1,5,439
124,62195.343167768,666,0,0,0
124,62195.343178913,666,0,0,0
124,62195.343187559,666,0,0,0
124,62195.343196775,666,0,0,0
124,62195.343205309,666,0,0,0
77,62195.353436751,666,1,19,1351
77,62195.382654176,666,1,5,439
124,62195.38266456,666,0,0,0
77,62195.382674005,666,1,19,1351
77,62195.402647553,666,1,5,439
185,62195.422646381,666,1,5,439
108,62195.42266359,666,0,0,0
251,62195.4226671,666,0,0,0
124,62195.422681692,666,0,0,0
77,62195.422690555,666,1,19,1351
77,62195.462652317,666,1,5,439
27,62195.47751417,1098,21,465,36828
271,62195.477521703,1098,0,0,0
163,62195.477525683,1098,4,53,4164
183,62195.477530382,1098,4,42,3478
183,62195.47753274,1098,4,42,3476
168,62195.477534541,1098,0,0,0
311,62195.477544211,1098,0,0,0
311,62195.477545222,1098,0,0,0
242,62195.477546548,1098,0,0,0
112,62195.477547584,1098,0,0,0
77,62195.477552908,1098,1,5,440
77,62195.477552908,1098,1,5,440
27,62195.478317674,1098,21,466,36868
271,62195.478324153,1098,0,0,0
163,62195.478327754,1098,4,53,4098
183,62195.478332458,1098,4,42,3479
168,62195.478334427,1098,0,0,0
311,62195.478341562,1098,0,0,0
311,62195.478342627,1098,0,0,0
242,62195.478344077,1098,0,0,0
112,62195.478345175,1098,0,0,0
27,62195.478351283,1098,21,466,36879
271,62195.478357737,1098,0,0,0
163,62195.478360346,1098,4,53,4109
168,62195.47836306,1098,0,0,0
311,62195.478368299,1098,0,0,0
311,62195.478369303,1098,0,0,0
242,62195.478370784,1098,0,0,0
112,62195.478371752,1098,0,0,0
77,62195.478378576,1098,1,5,440
77,62195.487530371,666,1,5,439
216,62195.487542805,1098,0,0,0
40,62195.487546678,1098,1,5,439
77,62195.500843846,666,1,19,1351
77,62195.500851513,666,1,5,439
216,62195.500868258,1098,0,0,0
40,62195.500874283,1098,1,5,439
